"","Category","Term","Count","X.","PValue","Genes","List.Total","Pop.Hits","Pop.Total","Fold.Enrichment","Bonferroni","Benjamini","FDR"
"30","GOTERM_BP_ALL","GO:0042384~cilium assembly",80,2.12822559191274,8.70961669716608e-06,"Q5ZJ24, Q98SP7, Q96RY7, Q5DM57, A8IQE0, Q96RK4, Q39575, Q6NYH1, Q5DU05, Q8NFJ9, Q63170, Q8VD72, Q9ULC3, Q96PY6, Q9P2K1, Q9D2H2, P20794, Q9P2D7, O35594, Q63164, Q9P2S5, Q23TC2, F1MLB4, Q4G0X9, A8I4E9, P27766, Q7ZVC2, Q3UGF1, Q8NEP3, Q80W93, Q9R1S0, Q9BXC9, Q8BR76, Q2XQY7, Q5R573, Q5RBT8, Q9BPU9, A8JF70, Q9JLI7, A7MBH5, Q5RBP4, A7MBP4, Q0IIM2, P46873, B2GV50, Q8BKE9, Q5FWU8, Q45VK7, Q7M6Z5, O88848, Q8CHB8, O15439, Q8NEZ3, Q8WXX0, Q9UNH5, Q8C5T8, Q9D5S7, Q8VIG3, Q5R978, Q6GN70, Q23H79, A8WGF4, Q8N0X2, A6N6J5, P51954, Q9SMH5, Q5TYW6, Q8IWZ6, Q32KV4, Q149C2, Q9C0B2, O95922, A4III8, A4IHR1, Q9P2H3, Q8R3P7, Q39604, B3DH20, Q641Z6, Q09JZ4",3357,131,8103,1.47405330550041,0.0741604342512394,0.00320544798315714,0.0175687799747193
"31","GOTERM_BP_ALL","GO:0001578~microtubule bundle formation",37,0.984304336259644,1.10648611614315e-05,"Q9FHN8, A8IQE0, A7MBH5, Q9JLI7, A8JF70, Q39575, Q63170, Q9P2K1, Q9D2H2, Q5FWU8, Q9P2D7, Q8CHB8, Q63164, Q8WXX0, Q6AZT2, Q9D5S7, Q5R978, Q8VIG3, Q23TC2, Q8N841, Q4G0X9, F1MLB4, Q23H79, Q8N0X2, A8I4E9, P27766, Q5TYW6, Q9C0B2, Q5ZK92, Q5R7F0, Q8NEP3, O95922, Q8R3P7, Q80W93, Q9BXC9, Q39604, Q09JZ4",3357,50,8103,1.78618409294012,0.0932526000603681,0.0039079985511925,0.0223192051777454
"32","GOTERM_BP_ALL","GO:0044782~cilium organization",87,2.31444533120511,1.30509536461878e-05,"Q5ZJ24, Q98SP7, Q96RY7, Q5DM57, Q2TAC6, A8IQE0, Q96RK4, Q39575, Q6NYH1, Q5DU05, Q8NFJ9, Q63170, Q8VD72, Q9ULC3, Q96PY6, Q9P2K1, Q9D2H2, P20794, Q9P2D7, O35594, Q63164, A4IJ21, Q9P2S5, Q23TC2, F1MLB4, Q4G0X9, A8I4E9, P27766, Q7ZVC2, Q3UGF1, Q8NEP3, F1QC45, Q80W93, Q9R1S0, Q9BXC9, Q8BR76, Q2XQY7, Q5R573, Q5RBT8, Q9BPU9, A8JF70, Q9JLI7, A7MBH5, Q5RBP4, A7MBP4, Q0IIM2, P46873, B2GV50, Q8BKE9, Q5FWU8, Q45VK7, Q7M6Z5, O88848, Q8CHB8, O15439, Q8NEZ3, Q7Z4L5, Q8WXX0, Q9UNH5, Q8C5T8, Q9D5S7, Q8VIG3, Q5R978, Q6GN70, Q62559, Q23H79, A8WGF4, Q8N0X2, A6N6J5, P51954, Q9SMH5, Q5TYW6, Q8IWZ6, Q32KV4, Q149C2, Q9C0B2, O95922, A4III8, Q9P2H3, Q8R3P7, A4IHR1, Q9D0P8, B3DH20, Q39604, Q641Z6, Q7ZXX2, Q09JZ4",3357,146,8103,1.43833780160858,0.109046053572133,0.00443102086769009,0.0263249002448007
"33","GOTERM_BP_ALL","GO:0006396~RNA processing",387,10.2952913008779,1.31561606542026e-05,"Q8VBV3, Q9FKB0, Q10156, Q6NV83, O80775, Q54UB1, Q86HD3, Q90WU3, P34600, Q10257, Q8T295, Q8C460, Q0UWT7, Q96SB4, Q91VN6, Q9SUM2, Q1MTD3, P92948, Q5ZIH0, A7TMF9, P0CQ96, Q9DCD2, F4IAT2, Q6NLV4, Q7SXM7, Q5HZH2, A0A0G2JZ79, Q1ZXK3, P20447, Q6P2Q9, Q9LM92, Q86U06, Q803X4, P83877, F4K2E9, Q9SHL7, P52756, Q13435, O88796, Q8BIQ5, Q6P8C4, O14214, Q86TN4, Q3MIT2, Q10752, Q5QMN3, Q9JJY4, O22899, Q9LQ14, Q91WM3, Q6P4S8, Q28E61, Q149F1, Q13523, Q01780, Q56X76, Q12056, O22785, Q13107, P31209, Q9CWX9, O64642, Q5RC80, O36015, A1C5V3, Q54CD8, O94480, Q59LU0, Q54TJ4, Q9Y3B2, Q9U299, Q9C1X1, Q9LD90, Q9LZQ9, P28634, F4ILR7, Q6VEU1, P47838, Q9JMJ4, Q5ZK35, Q8RXF1, Q6NS21, Q7KWX9, Q5SUF2, Q8VY00, Q5F3X4, Q9D0B0, F4I2J8, Q5EAR5, O54781, P32598, P27791, Q5REY8, O22145, O74777, Q9UPN6, Q5ZIQ3, Q2KHP8, P59708, Q8T6B9, Q8S1Z1, Q9NV31, Q5F3D7, C1E9Y5, Q9SP08, Q9LFN6, O00567, Q96PZ0, Q8R2N2, Q53GS9, C5JMX0, Q8R5K4, P36428, Q5U2W5, Q5XJS5, Q7ZUG0, Q9VU02, O13861, Q08DF7, Q9FMU5, Q8CGC6, B4KCD5, Q6FLF3, Q0P4H0, Q755N4, Q9FGZ9, O74351, O43447, Q05048, Q6AYD3, Q4QR99, Q12874, Q8W0Z9, P49029, Q2PFW9, Q9VD92, A4IIX9, Q8VCZ8, P21269, Q53RK8, Q09916, Q9D7B1, Q24562, Q5R814, A1A4L5, Q6DID3, Q6DGP2, Q7QCW2, Q5ZKM1, Q6PIY7, P42698, Q9VHI4, P79101, Q13395, Q9VAQ5, Q3MHE2, Q15393, O13833, Q6L8Q7, O13936, Q9VM71, Q6P886, P53759, Q0V8R7, O75533, P50750, Q08DJ8, Q9HB90, O13823, Q86U44, Q8H136, Q8TAD8, B3MA91, O75643, Q8K301, Q9HGM5, P22232, Q08DI8, A0JNI5, Q9BRS2, O94268, Q45826, Q5R405, Q9H0A0, Q9HDY4, Q09442, P62755, Q8GUP1, Q09305, Q8W034, A7MHT9, Q9BZI7, P49692, O60508, Q04217, Q0DKM4, Q9VK89, Q5ZIY4, Q5SWD9, Q8NDF8, Q7UHU7, Q6PAT0, Q94901, Q9CZU3, Q28BZ1, Q99PV0, O94387, Q9C9R3, Q5XH16, A2AJK6, Q8N8A6, Q6BIK6, Q5VYS8, Q6Z9U7, Q8K339, Q9CQQ8, Q5ZJ85, Q941Q3, Q1HFZ0, Q9NYH9, A7MAZ3, Q9Y2P8, Q9CQI7, Q6AYB3, P30153, Q9C5J3, O13615, Q15428, Q15427, P62323, Q3T042, O00442, Q6DHJ1, Q86IZ9, Q8IZ69, Q8C4J7, Q6Z358, Q5TUF1, Q94K01, Q8GX84, Q54E49, A7SWH1, Q42404, Q7SBC6, P62313, O46102, Q96DI7, Q9IBD1, Q15024, Q9LKF9, Q99633, P49762, Q9VHS8, Q5R631, Q6NXG1, Q54F05, Q74GW7, Q75K27, P46778, Q8IY37, O94248, Q14690, Q54J73, O16011, P15330, A9LNK9, Q96DF8, Q4IR18, P46782, Q9NR30, P56183, Q8BHB4, Q27294, Q9W4M9, Q9BZJ0, P05132, Q7ZVE0, O01159, Q9CWH5, Q4FZQ6, Q6FQ31, Q9CAX6, Q921M3, P43333, O94443, Q5EAV6, Q22708, Q7SYR1, Q9BTF0, Q9CS74, F4K4E3, A5I5U3, Q9ZQW8, Q9CPW7, Q8WYA6, Q9UTP9, Q6P8E9, Q3US41, Q14684, Q5U3F2, O94653, O14717, Q0WMV8, B2RY56, O35130, Q8RXN5, Q9P4X3, Q54PB2, Q09522, A6QLH5, P35687, Q2GZQ4, Q8W117, Q55D17, Q8CFQ3, Q9SXD1, P35182, Q09530, O94432, O13792, Q18786, O42661, Q4TVV3, Q3SWZ4, Q65WT0, Q8NIW7, Q9SMX1, C1FXW9, Q5RKQ0, Q6AXQ5, Q9UJK0, O43719, Q14562, Q1JQE0, Q9JI38, Q9H0D6, P63155, Q5RFQ0, O14045, Q5XIA3, O14040, Q9BZE4, O22928, Q07538, Q08211, O14036, Q8VHK9, Q8NI36, P85107, Q10101, Q9VSH4, A2RSX7, Q8VDM6, Q08C72, O94906, Q9NDJ2, Q9Y2X3, Q4R3J0, Q9USH5, P34385, Q5RCP3, Q9SK22, Q9Y388, Q8H4D4, Q4E123, Q0CY48, O35900, A0JMQ0, Q9CR57, O95478, Q8R081, Q80X82, P79942, Q869Q2, Q9LIC2, Q94K73, O94536, Q9LZH9, O43172, Q4G073, Q55E68, Q9USJ1, Q9H7B2, Q06287, Q5JKF2, Q9CY21, Q07G10",3357,796,8103,1.17352513236423,0.109874948616974,0.00430158522968027,0.0265370850987656
"34","GOTERM_BP_ALL","GO:0048366~leaf development",16,0.425645118382549,1.74204325388667e-05,"Q8VYP5, Q94C49, Q8W4D0, Q93VB2, Q38997, Q9LKB9, Q10G81, Q9C6W5, Q9FFN7, F4K5J1, Q9M8Z5, Q9FPS9, Q7XWK5, P55034, Q94AH6, Q9LV09",3357,16,8103,2.41376228775693,0.142830767535973,0.00548916166063818,0.0351370445808463
"35","GOTERM_BP_ALL","GO:0006364~rRNA processing",127,3.37855812716148,2.33290584672947e-05,"Q8VBV3, O94268, Q45826, O74777, Q9H0A0, Q9HDY4, Q9CAX6, O80775, P62755, Q86HD3, Q10257, O94443, Q8S1Z1, P49692, Q9NV31, Q8C460, Q04217, Q0UWT7, Q5F3D7, A5I5U3, Q9SP08, O00567, Q9UTP9, Q5ZIY4, Q6P8E9, Q5SWD9, Q14684, Q8R2N2, O94653, Q8NDF8, O35130, Q7UHU7, C5JMX0, A7TMF9, Q8R5K4, Q9P4X3, Q5U2W5, Q54PB2, Q09522, Q9CZU3, O94387, Q9C9R3, A6QLH5, Q5HZH2, P35687, Q2GZQ4, A0A0G2JZ79, P20447, A2AJK6, Q803X4, Q9FMU5, Q8N8A6, Q9SHL7, Q6BIK6, Q3SWZ4, Q6P8C4, Q9UJK0, Q6FLF3, Q755N4, Q9NYH9, Q5QMN3, Q6AYD3, Q9Y2P8, Q9H0D6, Q5RFQ0, Q91WM3, O14040, Q9BZE4, A4IIX9, Q3T042, Q09916, Q8NI36, Q01780, Q10101, Q86IZ9, Q56X76, Q8C4J7, Q9CWX9, Q9Y2X3, Q5ZKM1, A7SWH1, Q7SBC6, P62313, Q9VAQ5, Q15024, A1C5V3, Q9SK22, Q54CD8, O94480, Q59LU0, Q54TJ4, Q9Y3B2, Q5R631, Q9C1X1, Q0V8R7, Q9LD90, Q75K27, P46778, Q8IY37, O94248, Q0CY48, A0JMQ0, Q14690, Q9CR57, O95478, O13823, Q6VEU1, P47838, Q4IR18, P46782, Q8H136, P56183, Q9NR30, Q7KWX9, Q8BHB4, Q869Q2, Q8K301, Q9HGM5, Q9LZH9, P32598, P22232, Q9H7B2, Q7ZVE0, Q06287, Q5JKF2, Q9CY21, Q9BRS2",3357,230,8103,1.33281656758752,0.186487988943201,0.00709178849233016,0.0470520888176118
"36","GOTERM_BP_ALL","GO:0009737~response to abscisic acid",23,0.611864857674913,2.40311228527997e-05,"Q9FKB0, Q8RWL2, P28583, O04714, Q38997, Q9SJ61, Q9C5Z2, Q38873, F4IEM5, Q9ZV15, Q9NS86, O48538, Q9XEE9, Q9T0D6, O81716, Q9STS1, Q7XWK5, P55034, Q39024, Q8L7L1, Q3E9C0, O64644, P53683",3357,27,8103,2.0561678747559,0.191525304443586,0.00706181068305423,0.0484677475808493
"37","GOTERM_BP_ALL","GO:0009651~response to salt stress",31,0.824687416866188,3.64976348667537e-05,"Q7DLR9, Q8VZD5, Q92051, Q9M339, Q9LXC9, Q9SJT7, Q9LF98, Q8RWV3, Q39012, Q9FFK8, Q9TTH8, P55034, Q8LKS5, Q9UV51, Q9LKW9, Q9FNK4, Q9C6B3, P82995, Q93VB2, P45432, Q12705, Q9SIP7, Q9SA73, Q9SMX1, Q8W1X2, Q9FMH8, Q9FMU6, O48646, Q39024, Q9HDW8, O64644",3357,41,8103,1.82503977854792,0.275954083664184,0.0103620839701938,0.0736023356390225
"38","GOTERM_BP_ALL","GO:0010015~root morphogenesis",15,0.399042298483639,3.96359208497427e-05,"F4JLE5, Q8W4D0, Q9LKB9, Q94A97, F4K2E9, Q8L796, Q5QN75, O48709, F4K5J1, Q8W1X2, F4HTM3, Q9SL67, P55034, Q9LPD9, Q0WPX9",3357,15,8103,2.41376228775693,0.295781034952994,0.0108984871000619,0.0799287022572703
"39","GOTERM_BP_ALL","GO:0007018~microtubule-based movement",112,2.97951582867784,5.92971921103462e-05,"Q96RY7, Q9BVG8, Q9FHN8, Q39575, Q96RK4, Q63170, Q9D2H2, Q9P2D7, Q63164, Q54UC9, Q24117, Q39565, Q7ZYL5, P46870, P46864, Q1JQA3, F9W301, Q6P3R1, Q9P2E2, Q3ZBD2, B4NBP4, Q9C0G6, A8JF70, Q9GYZ0, O35231, Q45VK7, Q8NEZ3, Q7Z4L5, P34036, A8WGF4, A6N6J5, Q95LP1, Q8NI77, Q9SMH5, Q7XPJ0, Q9EQW7, Q9H1H9, Q8R3P7, Q9D0P8, B3DH20, Q7ZXX2, P82266, Q28WQ1, O81635, Q2TAC6, Q91636, A8IQE0, O08672, Q07970, Q6NYH1, P70280, O14617, P0C6F1, Q9QXU8, Q9NGQ2, Q923J6, O35594, Q9HAQ2, Q7Z494, Q8N841, Q9NQT8, Q4G0X9, A8I4E9, O35066, A0CDD4, P27766, Q6ZR08, Q3UGF1, Q5ZK92, P17210, Q8NEP3, Q9VB25, Q8TD57, Q80W93, Q9BXC9, Q2XQY7, Q29611, P37276, Q5R478, P79955, Q4G0U5, A7MBH5, Q9DAJ5, A7MBP4, P46871, P46872, P46873, Q8BKE9, Q15058, Q9QXL2, Q7M6Z5, Q99104, Q8WXX0, Q0III3, Q6AZT2, Q39610, Q62559, Q23H79, Q8N0X2, Q91XQ0, Q6S001, Q5TYW6, Q13367, Q149C2, O95922, Q14203, Q24K21, A4III8, A4IHR1, Q6ZMV9, Q39604, Q09JZ4",3357,202,8103,1.33832364469691,0.40821850761645,0.015771811057836,0.119554544617217
"40","GOTERM_BP_ALL","GO:0016072~rRNA metabolic process",129,3.4317637669593,6.34969078929468e-05,"Q8VBV3, O94268, Q45826, O74777, Q9H0A0, Q9HDY4, Q9CAX6, O80775, P62755, Q86HD3, Q10257, O94443, Q8S1Z1, P49692, Q9NV31, Q8C460, Q04217, Q0UWT7, Q5F3D7, A5I5U3, Q9SP08, O00567, Q9UTP9, Q5ZIY4, Q6P8E9, Q5SWD9, Q14684, Q8R2N2, O94653, Q8NDF8, O35130, Q7UHU7, C5JMX0, A7TMF9, Q8R5K4, Q9P4X3, Q5U2W5, Q54PB2, Q09522, Q9CZU3, O94387, Q9C9R3, A6QLH5, Q5HZH2, P35687, Q2GZQ4, A0A0G2JZ79, P20447, A2AJK6, Q803X4, Q9FMU5, Q8N8A6, Q9SHL7, Q6BIK6, Q3SWZ4, Q6P8C4, Q9UJK0, Q6FLF3, Q755N4, Q9NYH9, Q5QMN3, Q6AYD3, Q9Y2P8, Q9H0D6, Q8MQJ9, Q5RFQ0, Q91WM3, O14040, Q9BZE4, A4IIX9, Q3T042, Q09916, Q8NI36, Q01780, Q10101, Q86IZ9, Q56X76, Q8C4J7, Q9CWX9, Q9Y2X3, Q5ZKM1, A7SWH1, Q7SBC6, P62313, Q9VAQ5, Q15024, A1C5V3, Q9SK22, Q54CD8, O94480, Q59LU0, Q54TJ4, Q9Y3B2, Q5R631, Q9C1X1, Q0V8R7, Q9LD90, Q75K27, P46778, Q8IY37, O94248, Q0CY48, A0JMQ0, Q14690, Q9CR57, O95478, O13823, Q6VEU1, P47838, Q4IR18, P46782, Q8H136, P56183, Q9NR30, Q7KWX9, Q8BHB4, Q869Q2, Q8K301, Q9HGM5, Q9LZH9, P32598, P22232, Q9H7B2, Q7ZVE0, Q06287, Q5JKF2, Q9CY21, Q9BRS2, Q80X73",3357,238,8103,1.30829972739766,0.429803921423804,0.0163870408701179,0.128016825976851
"41","GOTERM_BP_ALL","GO:2000241~regulation of reproductive process",48,1.27693535514765,9.72919296286583e-05,"Q2TA06, P10815, Q09442, Q15349, P09446, P0C6Y7, P30153, Q6NLV4, B5X0I6, Q96EQ9, Q8W4I9, Q9ZVH4, Q6ZFZ4, P22694, P34117, Q9UV51, Q558K8, O62698, P05987, P08965, P97477, Q24547, Q99828, P42525, O14448, Q09530, Q8W4D0, O59790, Q10G81, Q9SVV9, P12370, O59922, P05132, P27791, O60760, P17210, Q8VWF5, O01346, P50530, Q9TZC4, P92208, P24100, Q96PH1, Q95ZQ4, P43246, P49762, Q8GWT4, Q3E9C0",3357,74,8103,1.5656836461126,0.577169367354087,0.0242938526626133,0.196087820772228
"42","GOTERM_BP_ALL","GO:0006897~endocytosis",182,4.84171322160149,0.000124985211753317,"Q54DD3, Q54FD7, Q09500, Q5ZIQ3, Q29122, Q5VZK9, Q54RY8, O00291, Q86HD3, P50607, P11442, Q22235, P34600, O00294, Q8LPL6, P22897, Q54P04, Q8T295, Q9URZ5, Q9EQT5, Q54YD4, Q54LN4, Q15075, P25439, O00909, Q54XF2, Q54I10, Q54GI9, Q54QU8, P98164, Q9VVI9, P54362, Q54DW2, Q9Z273, Q01842, Q550A6, Q1ZXF1, Q7ZWU7, Q54IF7, P22413, O43001, Q9GSB0, Q54ES9, Q86JM3, P46461, P34140, Q9ZUP4, A5PMR2, Q92609, Q54DF7, Q09522, Q55FK4, Q54BU4, Q55B06, Q54JM3, Q5RBP4, Q11067, Q9UBW5, Q54RJ1, Q54KZ8, Q86A88, Q54SR7, Q54NM9, Q54J34, Q552J0, Q86JJ5, Q54XX1, P34036, Q55DP8, Q55D17, Q8C3J5, Q99700, Q0VCK5, Q55DY8, Q84WL9, P36415, Q54CM0, Q54WR9, Q96LT7, Q18786, P41233, Q91W90, Q54GT6, Q9SFB8, Q1ZXD3, Q8MQU6, Q02328, P36017, Q54P13, Q9EP80, Q54JE4, Q54DU9, Q9TZC4, P54641, Q54MZ4, P39524, Q641Z6, Q9CB01, Q54TR1, Q80SY4, Q2T9M1, Q8MQJ9, A7Z056, Q55BJ6, P70280, Q54ZI6, Q75JD5, Q18885, Q9VF87, Q86AQ7, O35509, P08799, O96552, Q03479, Q80XQ2, O17214, O08586, P54679, Q8BRF7, P25323, Q12271, Q553V1, Q869S7, Q54E49, Q12675, P54672, Q9VCE1, Q54XK2, O01775, P41932, P52922, Q54J42, P58798, Q9VTE5, Q55BZ4, Q03017, Q86A77, Q29611, P28178, Q55AH5, O95405, Q9M1K2, Q91ZR2, Q86K94, P34120, O01666, P09446, Q54SN4, Q54JR2, Q8IGJ0, Q8BW96, Q9TW32, Q6P756, Q6TU48, F1Q4S1, Q68FD5, Q55GE2, P33279, P18067, Q4R4J2, O43861, O46043, Q54RV6, Q55CT5, P34117, P35951, Q54ML1, Q54YZ0, Q54Q05, Q05086, O08759, Q9Y0A1, Q54KL5, Q8I8U2, Q9V9J3, O96624, O01159, P35084, P92208, Q0WLB5, Q54VI3, Q9JI92",3357,355,8103,1.23747813062468,0.669058373775315,0.0302500608555838,0.251835625122165
"43","GOTERM_BP_ALL","GO:0009267~cellular response to starvation",66,1.75578611332801,0.00012703785074513,"Q86GL4, Q2T9M1, Q2KHZ8, P46896, Q9M9W8, Q14191, Q550K8, Q09136, P08799, Q5RDH5, Q9UV51, Q558K8, Q9XWF4, Q9JHE5, Q3UHK8, Q5E9U9, Q9WTN3, Q8T6B7, Q9VCE1, Q9NQL2, Q54I71, P42644, Q8T6J2, Q84MB6, Q70KH2, Q95ZQ4, Q54QB1, P28178, Q8VYK7, Q28948, P52624, P52285, Q54BU4, Q7ZVK3, Q54JR2, Q8T2I8, Q54LY5, Q9HB90, Q8R081, A0A0G2JZ79, Q94527, P34117, Q63486, Q54R82, P05987, Q54YZ0, P42525, Q7TT45, Q9XYS3, Q92616, Q54JH6, Q6XVN8, P49078, Q9LT02, Q8MQU6, Q23917, Q54KA7, Q54P13, Q9EP80, P92208, Q5H879, E9PVA8, Q9LRZ5, Q8T8P3, Q86H13, Q54TR1",3357,110,8103,1.44825737265416,0.675014678001611,0.0299209439760422,0.255966500055982
"44","GOTERM_BP_ALL","GO:0010501~RNA secondary structure unwinding",45,1.19712689545092,0.000140842041413099,"Q0JL73, Q7XJN0, Q5F485, Q9JJY4, P0CQ96, Q75HJ0, Q90WU3, Q8GUG7, Q09747, P20449, Q8VHK9, Q09916, P20447, Q53RK8, Q86IZ9, Q56X76, A3AVH5, Q8H136, P50830, Q8Y7M8, Q9NR30, Q5ZBH5, Q501J6, Q0DBU5, Q8K301, Q9CWX9, Q9LFN6, O13792, Q8N8A6, Q9HGM5, Q54E49, Q91VN6, Q5ZLN8, Q9UTP9, Q7SBC6, Q0DB53, Q4TVV3, Q75B50, Q5JKF2, Q54CD8, Q6GVM6, Q755N4, Q9VHS8, Q54TJ4, Q5QMN3",3357,69,8103,1.57419279636321,0.712380627232212,0.0322607137829524,0.283742800097808
"45","GOTERM_BP_ALL","GO:0000003~reproduction",354,9.41739824421389,0.000192122725190638,"Q6PAV2, Q7KRY7, Q86GL4, Q961G1, Q09442, Q09996, P62755, Q9SLK6, O80775, F4JY37, Q13472, Q03441, P27636, P34600, Q8W034, Q9BSJ2, O61199, P13395, Q14094, Q9SYM4, Q2HJ97, Q5RCD9, P22694, P91685, O22040, O74184, Q96SB4, Q9JHE5, Q9H9Y6, Q6ZQK0, P10090, Q9C6B3, Q24117, Q01842, Q23978, Q5NVI9, P17789, Q4U2R1, Q8T6J2, Q2T9X2, Q9C774, F9W301, P67777, Q9DAK2, P24100, Q39024, Q54QB1, Q2TA06, Q67Z52, Q94901, Q54BU4, Q10137, O43196, Q6NLV4, Q9SFU0, A2AAE1, Q9C6W5, P51592, P10383, A0A0G2JZ79, P40614, Q8CHB8, Q9FKS4, A2AJK6, Q9D5S7, Q99KU0, P07207, P05987, Q7Z4T8, Q8BPT6, Q9SF37, Q8NI77, P13582, F4K2E9, Q01820, Q9Y194, Q10N20, Q941Q3, Q9VT65, Q9W420, Q9VT28, Q9W0Y6, Q1HFZ0, Q86H13, Q9FJL0, Q54TR1, Q9JJY4, Q9M4A1, Q9USQ7, Q90ZA1, Q8MQJ9, Q07970, P0C6Y7, P30153, B5X0I6, Q63120, F4J4C8, Q18885, Q9LT31, O49552, P08799, O94606, Q9FFK8, O35594, Q64542, Q8W4I9, Q6ZFZ4, A4IJ21, P38994, Q9XGM2, O08586, O62698, P63331, Q94K01, Q61838, O94235, Q12675, Q10G81, P12370, O59922, Q3UGF1, Q27889, Q16JS8, P50530, Q9FPS9, Q9LKF9, P49762, P53695, Q9VHS8, Q9U299, P28178, Q21735, P52285, Q15349, Q9UQB9, P27798, Q54JR2, Q9QZD4, Q8T2I8, P46873, Q8RWS8, O16011, P15330, P23645, Q8WU20, Q9QVC8, Q5R978, P34117, P08630, H2KYQ5, Q6EX42, Q05086, P60330, P42525, Q8N0X2, F4JGR5, O08759, Q8VY00, F4I2J8, P51954, Q9XYS3, Q86VQ6, Q9LT02, Q8L796, P42282, P05132, P27791, P32598, Q9ZRV4, Q24K21, P92208, Q56YN8, P29503, P43246, O22145, Q8T8P3, Q9LV09, Q01085, Q9NR09, Q96J94, Q9BXW9, Q69ZR2, Q9FHN8, Q96RK4, Q22235, P84169, Q8T6B9, P20794, Q9D2H2, Q5QN75, Q8RWV3, P80404, O35547, P15348, F4K5J1, Q9W0K4, P25439, F4K4E3, Q9LPD9, Q9YGY3, P36601, Q9UV51, Q558K8, P08965, Q99828, Q9VVI9, P97454, O14448, P53767, P00787, P48166, Q8T6B7, O74944, Q93008, Q54I71, P53034, F4IEM5, Q94KD3, Q8VWF5, O01346, Q11183, Q8GYD2, P16905, Q94AH6, P10323, O93794, Q5R573, Q24368, Q9MA98, P10815, Q09522, Q5PQN1, Q9JLI7, Q9LKB9, Q9V359, P09622, Q6UQ17, B2GV50, P41410, O08849, P05049, O23247, Q8MPP3, Q8NEZ3, Q9ZVH4, P42345, Q8VIG3, Q9CAD5, O55047, Q63041, P97477, P35182, P92177, Q09530, G5ED84, P48727, Q14151, Q18786, O59790, Q9SVV9, Q8MQU6, Q941I6, Q54KA7, Q54P13, Q9TZC4, P40423, P10180, P39524, Q8GWT4, Q0WPX9, P49858, Q6UPR8, Q9VLC0, Q9H0D6, P49029, O02621, Q3UMC0, O80507, Q38997, Q8INB9, P48598, Q9VQQ9, P11584, Q9SLG9, P70388, Q9U2R0, P85515, Q550K8, Q96EQ9, Q91YE3, O17214, Q95JX4, Q80YX1, O94901, Q24547, Q9NDJ2, P25867, Q8MRC9, P45432, Q7QCW2, Q86S05, O01775, P17210, Q9VHI4, P41932, Q54XS1, Q95ZQ4, Q9SL67, Q9VTE5, Q9BXC9, Q6Q1P4, Q03017, O75925, Q9BYW2, P37276, Q9M1K2, P21671, Q9W0T1, O04714, P09446, O04716, Q0UP11, P63036, Q99KQ4, Q08DJ8, Q54LY5, O46374, P52478, P35129, Q7KQZ4, P08096, Q54PF3, Q8HZK2, P55034, Q00262, P32232, Q5EAK6, Q98943, Q54R82, Q54YZ0, P54609, Q24524, Q8W4D0, Q9Y0A1, Q54JH6, Q02280, Q23917, Q8IWV8, O60760, Q23551, Q9M8Z5, Q95RA8, Q96PH1, Q9FL69, Q3E9C0",3357,741,8103,1.15313340062881,0.817293282274073,0.0426502491259538,0.386863594536047
