,Trinity_ID,padj
17238,TRINITY_DN25296_c0_g1_i1,NA
17239,TRINITY_DN25298_c0_g1_i1,NA
17240,TRINITY_DN25299_c0_g1_i1,0.779897183277373
17241,TRINITY_DN253_c0_g1_i2,0.999859588597869
17242,TRINITY_DN253_c0_g1_i3,0.999859588597869
17243,TRINITY_DN2530_c0_g1_i1,0.999859588597869
17244,TRINITY_DN2530_c0_g1_i2,0.999859588597869
17245,TRINITY_DN2530_c0_g1_i5,0.999859588597869
17246,TRINITY_DN25300_c0_g1_i1,0.999859588597869
17247,TRINITY_DN25302_c0_g1_i1,NA
17248,TRINITY_DN25303_c0_g1_i1,NA
17249,TRINITY_DN25304_c0_g1_i1,NA
17250,TRINITY_DN25306_c0_g1_i1,0.999859588597869
17251,TRINITY_DN25308_c0_g1_i1,0.999859588597869
17252,TRINITY_DN25309_c0_g1_i1,0.0784649586070834
17253,TRINITY_DN2531_c0_g1_i1,0.999859588597869
17254,TRINITY_DN25310_c0_g1_i1,NA
17255,TRINITY_DN25311_c0_g1_i1,NA
17256,TRINITY_DN25313_c0_g1_i1,NA
17257,TRINITY_DN25315_c0_g1_i1,0.999859588597869
17258,TRINITY_DN25316_c0_g1_i1,0.999859588597869
17259,TRINITY_DN25318_c0_g1_i1,NA
17260,TRINITY_DN25319_c0_g1_i1,NA
17261,TRINITY_DN2532_c0_g1_i1,0.999859588597869
17262,TRINITY_DN25320_c0_g1_i1,0.999859588597869
17263,TRINITY_DN25322_c0_g1_i1,0.999859588597869
17264,TRINITY_DN25323_c0_g1_i1,NA
17265,TRINITY_DN25325_c1_g1_i1,0.999859588597869
17266,TRINITY_DN25326_c0_g1_i1,NA
17267,TRINITY_DN25328_c0_g1_i1,NA
17268,TRINITY_DN2533_c0_g1_i1,0.999859588597869
17269,TRINITY_DN2533_c0_g1_i3,NA
17270,TRINITY_DN2533_c0_g1_i4,0.999859588597869
17271,TRINITY_DN2533_c0_g1_i5,0.982995471957554
17272,TRINITY_DN25330_c0_g1_i1,NA
17273,TRINITY_DN25331_c0_g1_i1,0.999859588597869
17274,TRINITY_DN25332_c0_g1_i1,NA
17275,TRINITY_DN25334_c0_g1_i1,NA
17276,TRINITY_DN25336_c0_g1_i1,NA
17277,TRINITY_DN25338_c0_g1_i1,NA
17278,TRINITY_DN2534_c0_g1_i1,0.999859588597869
17279,TRINITY_DN2534_c0_g1_i2,0.999859588597869
17280,TRINITY_DN25340_c0_g1_i1,0.999859588597869
17281,TRINITY_DN25341_c0_g1_i1,0.662750884565161
17282,TRINITY_DN25342_c0_g1_i1,NA
17283,TRINITY_DN25343_c0_g1_i1,0.999859588597869
17284,TRINITY_DN25344_c0_g1_i1,0.999859588597869
17285,TRINITY_DN25345_c0_g1_i1,NA
17286,TRINITY_DN25347_c0_g1_i1,NA
17287,TRINITY_DN25348_c0_g1_i1,NA
17288,TRINITY_DN25349_c0_g1_i1,0.316112224779294
17289,TRINITY_DN2535_c0_g1_i1,0.999859588597869
17290,TRINITY_DN2535_c0_g1_i2,0.999859588597869
17291,TRINITY_DN25350_c0_g1_i1,NA
17292,TRINITY_DN25351_c0_g1_i1,NA
17293,TRINITY_DN25352_c0_g1_i1,0.999859588597869
17294,TRINITY_DN25353_c0_g1_i1,NA
17295,TRINITY_DN25353_c0_g1_i2,0.910336483642304
17296,TRINITY_DN25354_c0_g1_i1,NA
17297,TRINITY_DN25355_c0_g1_i1,0.999859588597869
17298,TRINITY_DN25356_c0_g1_i1,0.572807292204658
17299,TRINITY_DN25358_c0_g1_i1,0.999859588597869
17300,TRINITY_DN25359_c0_g1_i1,NA
17301,TRINITY_DN2536_c0_g1_i1,NA
17302,TRINITY_DN2536_c0_g1_i2,0.999859588597869
17303,TRINITY_DN2536_c0_g1_i4,0.999859588597869
17304,TRINITY_DN2536_c0_g1_i5,NA
17305,TRINITY_DN2536_c1_g1_i1,NA
17306,TRINITY_DN2536_c1_g1_i2,0.999859588597869
17307,TRINITY_DN2536_c1_g1_i3,NA
17308,TRINITY_DN2536_c1_g2_i1,NA
17309,TRINITY_DN2536_c2_g1_i1,NA
17310,TRINITY_DN25360_c0_g1_i1,0.999859588597869
17311,TRINITY_DN25361_c1_g1_i1,0.999859588597869
17312,TRINITY_DN25362_c0_g1_i1,NA
17313,TRINITY_DN25363_c0_g1_i1,NA
17314,TRINITY_DN25364_c0_g1_i1,0.999859588597869
17315,TRINITY_DN25365_c0_g1_i1,0.999859588597869
17316,TRINITY_DN25366_c0_g1_i1,NA
17317,TRINITY_DN25367_c0_g1_i1,0.999859588597869
17318,TRINITY_DN25368_c0_g1_i1,0.999859588597869
17319,TRINITY_DN25369_c0_g1_i1,NA
17320,TRINITY_DN2537_c0_g1_i1,NA
17321,TRINITY_DN2537_c0_g1_i10,NA
17322,TRINITY_DN2537_c0_g1_i11,NA
17323,TRINITY_DN2537_c0_g1_i12,NA
17324,TRINITY_DN2537_c0_g1_i5,NA
17325,TRINITY_DN2537_c0_g1_i7,NA
17326,TRINITY_DN2537_c0_g1_i8,NA
17327,TRINITY_DN2537_c0_g2_i1,NA
17328,TRINITY_DN25370_c0_g1_i1,0.776086317121912
17329,TRINITY_DN25371_c0_g1_i1,NA
17330,TRINITY_DN25373_c0_g1_i1,NA
17331,TRINITY_DN25374_c0_g1_i1,0.999859588597869
17332,TRINITY_DN25375_c0_g1_i1,NA
17333,TRINITY_DN25377_c0_g1_i1,0.999859588597869
17334,TRINITY_DN25378_c0_g1_i1,NA
17335,TRINITY_DN25379_c0_g1_i1,NA
17336,TRINITY_DN2538_c0_g1_i1,0.999859588597869
17337,TRINITY_DN2538_c0_g1_i2,0.999859588597869
17338,TRINITY_DN2538_c0_g1_i3,0.902763210372227
17339,TRINITY_DN25384_c0_g1_i1,NA
17340,TRINITY_DN25385_c0_g1_i1,NA
17341,TRINITY_DN25386_c0_g1_i1,0.999859588597869
17342,TRINITY_DN25387_c0_g1_i1,0.995388745252152
17343,TRINITY_DN25388_c0_g1_i1,0.999859588597869
17344,TRINITY_DN25389_c0_g1_i1,NA
17345,TRINITY_DN2539_c0_g1_i1,0.776086317121912
17346,TRINITY_DN2539_c0_g1_i2,0.999859588597869
17347,TRINITY_DN2539_c0_g1_i3,NA
17348,TRINITY_DN2539_c0_g1_i4,0.0997999168972847
17349,TRINITY_DN25390_c0_g1_i1,NA
17350,TRINITY_DN25391_c0_g1_i1,NA
17351,TRINITY_DN25392_c0_g1_i1,0.999859588597869
17352,TRINITY_DN25393_c0_g1_i1,9.83265800745525e-06
17353,TRINITY_DN25395_c0_g1_i1,NA
17354,TRINITY_DN25396_c0_g1_i1,NA
17355,TRINITY_DN25397_c0_g1_i1,NA
17356,TRINITY_DN25398_c0_g1_i1,NA
17357,TRINITY_DN254_c0_g1_i2,NA
17358,TRINITY_DN254_c0_g1_i4,NA
17359,TRINITY_DN25400_c0_g1_i1,NA
17360,TRINITY_DN25401_c0_g1_i1,0.999859588597869
17361,TRINITY_DN25402_c0_g1_i1,NA
17362,TRINITY_DN25403_c0_g1_i1,0.999859588597869
17363,TRINITY_DN25404_c0_g1_i1,NA
17364,TRINITY_DN25405_c0_g1_i1,NA
17365,TRINITY_DN25406_c0_g1_i1,NA
17366,TRINITY_DN25408_c0_g1_i1,0.999859588597869
17367,TRINITY_DN25409_c0_g1_i1,0.999859588597869
17368,TRINITY_DN2541_c0_g1_i1,NA
17369,TRINITY_DN2541_c0_g1_i2,NA
17370,TRINITY_DN2541_c0_g1_i4,0.999859588597869
17371,TRINITY_DN25410_c0_g1_i1,NA
17372,TRINITY_DN25412_c0_g1_i1,NA
17373,TRINITY_DN25413_c0_g1_i1,NA
17374,TRINITY_DN25414_c0_g1_i1,NA
17375,TRINITY_DN25415_c0_g1_i1,NA
17376,TRINITY_DN25416_c0_g1_i1,NA
17377,TRINITY_DN25417_c0_g1_i1,NA
17378,TRINITY_DN25418_c0_g1_i1,NA
17379,TRINITY_DN2542_c0_g1_i1,0.999859588597869
17380,TRINITY_DN2542_c0_g1_i2,0.999859588597869
17381,TRINITY_DN25420_c0_g1_i1,NA
17382,TRINITY_DN25421_c0_g1_i1,NA
17383,TRINITY_DN25422_c0_g1_i1,NA
17384,TRINITY_DN25423_c0_g1_i1,0.999859588597869
17385,TRINITY_DN25424_c0_g1_i1,NA
17386,TRINITY_DN25425_c0_g1_i1,0.999859588597869
17387,TRINITY_DN25426_c0_g1_i1,0.999859588597869
17388,TRINITY_DN25427_c0_g1_i1,0.999859588597869
17389,TRINITY_DN2543_c0_g1_i1,0.894446411870109
17390,TRINITY_DN25430_c0_g1_i1,NA
17391,TRINITY_DN25431_c0_g1_i1,NA
17392,TRINITY_DN25433_c0_g1_i1,NA
17393,TRINITY_DN25434_c0_g1_i1,NA
17394,TRINITY_DN25435_c0_g1_i1,NA
17395,TRINITY_DN25436_c0_g1_i1,NA
17396,TRINITY_DN25439_c0_g1_i1,NA
17397,TRINITY_DN2544_c0_g1_i1,0.999859588597869
17398,TRINITY_DN2544_c0_g1_i2,NA
17399,TRINITY_DN25441_c0_g1_i1,0.999859588597869
17400,TRINITY_DN25442_c0_g1_i1,0.999859588597869
17401,TRINITY_DN25443_c0_g1_i1,NA
17402,TRINITY_DN25445_c0_g1_i1,NA
17403,TRINITY_DN25447_c0_g1_i1,NA
17404,TRINITY_DN25449_c0_g1_i1,0.999859588597869
17405,TRINITY_DN2545_c0_g1_i10,0.999859588597869
17406,TRINITY_DN2545_c0_g1_i12,0.999859588597869
17407,TRINITY_DN2545_c0_g1_i2,NA
17408,TRINITY_DN2545_c0_g1_i3,0.419213739366465
17409,TRINITY_DN2545_c0_g1_i7,0.999859588597869
17410,TRINITY_DN2545_c0_g2_i1,0.999859588597869
17411,TRINITY_DN25450_c0_g1_i1,NA
17412,TRINITY_DN25451_c0_g1_i1,NA
17413,TRINITY_DN25452_c0_g1_i1,NA
17414,TRINITY_DN25453_c0_g1_i1,0.746689892592711
17415,TRINITY_DN25455_c0_g1_i1,NA
17416,TRINITY_DN25456_c0_g1_i1,0.999859588597869
17417,TRINITY_DN25457_c0_g1_i1,NA
17418,TRINITY_DN25459_c0_g1_i1,0.658368387107879
17419,TRINITY_DN2546_c0_g1_i1,0.999859588597869
17420,TRINITY_DN25460_c0_g1_i1,5.97367987969411e-09
17421,TRINITY_DN25461_c0_g1_i1,NA
17422,TRINITY_DN25462_c0_g1_i1,NA
17423,TRINITY_DN25463_c0_g1_i1,NA
17424,TRINITY_DN25464_c0_g1_i1,NA
17425,TRINITY_DN25465_c0_g1_i1,0.999859588597869
17426,TRINITY_DN25467_c0_g1_i1,NA
17427,TRINITY_DN25468_c0_g1_i1,0.999859588597869
17428,TRINITY_DN25469_c0_g1_i1,0.999859588597869
17429,TRINITY_DN2547_c0_g1_i1,0.999859588597869
17430,TRINITY_DN25472_c0_g1_i1,NA
17431,TRINITY_DN25475_c0_g1_i1,NA
17432,TRINITY_DN25478_c0_g1_i1,NA
17433,TRINITY_DN25479_c0_g1_i1,NA
17434,TRINITY_DN2548_c0_g1_i1,0.999859588597869
17435,TRINITY_DN2548_c0_g2_i1,0.999859588597869
17436,TRINITY_DN2548_c0_g2_i2,NA
17437,TRINITY_DN25480_c0_g1_i1,0.999859588597869
17438,TRINITY_DN25482_c0_g1_i1,NA
17439,TRINITY_DN25483_c0_g1_i1,NA
17440,TRINITY_DN25484_c0_g1_i1,NA
17441,TRINITY_DN25486_c0_g1_i1,0.999859588597869
17442,TRINITY_DN25488_c0_g1_i1,0.999859588597869
17443,TRINITY_DN25489_c0_g1_i1,0.999859588597869
17444,TRINITY_DN2549_c0_g1_i1,NA
17445,TRINITY_DN2549_c0_g1_i2,NA
17446,TRINITY_DN2549_c0_g1_i3,NA
17447,TRINITY_DN2549_c0_g1_i4,NA
17448,TRINITY_DN2549_c0_g1_i5,NA
17449,TRINITY_DN2549_c0_g1_i6,NA
17450,TRINITY_DN2549_c0_g1_i7,NA
17451,TRINITY_DN25491_c0_g1_i1,NA
17452,TRINITY_DN25493_c0_g1_i1,0.967999719245608
17453,TRINITY_DN25494_c0_g1_i1,NA
17454,TRINITY_DN25496_c0_g1_i1,NA
17455,TRINITY_DN25497_c0_g1_i1,8.65237960547073e-05
17456,TRINITY_DN25498_c0_g1_i1,NA
17457,TRINITY_DN25499_c0_g1_i2,NA
17458,TRINITY_DN255_c0_g1_i1,0.999859588597869
17459,TRINITY_DN255_c0_g1_i10,0.999859588597869
17460,TRINITY_DN255_c0_g1_i4,0.999859588597869
17461,TRINITY_DN255_c0_g1_i5,0.999859588597869
17462,TRINITY_DN255_c0_g1_i6,NA
17463,TRINITY_DN255_c0_g1_i7,0.999859588597869
17464,TRINITY_DN255_c0_g1_i8,0.999859588597869
17465,TRINITY_DN2550_c0_g1_i4,0.999859588597869
17466,TRINITY_DN2550_c0_g2_i1,NA
17467,TRINITY_DN25500_c0_g1_i1,NA
17468,TRINITY_DN25501_c0_g1_i1,NA
17469,TRINITY_DN25502_c0_g1_i1,NA
17470,TRINITY_DN25503_c0_g1_i1,NA
17471,TRINITY_DN25504_c0_g1_i1,NA
17472,TRINITY_DN25504_c0_g1_i2,NA
17473,TRINITY_DN25505_c0_g1_i1,NA
17474,TRINITY_DN25507_c0_g1_i1,NA
17475,TRINITY_DN25508_c0_g1_i1,NA
17476,TRINITY_DN2551_c0_g1_i11,NA
17477,TRINITY_DN2551_c0_g1_i12,NA
17478,TRINITY_DN2551_c0_g1_i13,NA
17479,TRINITY_DN2551_c0_g1_i14,0.833146814338033
17480,TRINITY_DN2551_c0_g1_i15,NA
17481,TRINITY_DN2551_c0_g1_i16,0.999859588597869
17482,TRINITY_DN2551_c0_g1_i18,NA
17483,TRINITY_DN2551_c0_g1_i19,NA
17484,TRINITY_DN2551_c0_g1_i4,NA
17485,TRINITY_DN2551_c0_g1_i5,NA
17486,TRINITY_DN2551_c0_g1_i7,NA
17487,TRINITY_DN2551_c0_g2_i1,0.999859588597869
17488,TRINITY_DN2551_c0_g2_i2,0.999859588597869
17489,TRINITY_DN25510_c0_g1_i1,0.999859588597869
17490,TRINITY_DN25511_c0_g1_i1,0.999859588597869
17491,TRINITY_DN25513_c0_g1_i1,0.999859588597869
17492,TRINITY_DN25514_c0_g1_i1,NA
17493,TRINITY_DN25515_c0_g1_i1,NA
17494,TRINITY_DN25516_c0_g1_i1,0.999859588597869
17495,TRINITY_DN25517_c0_g1_i1,NA
17496,TRINITY_DN25518_c0_g1_i1,NA
17497,TRINITY_DN25519_c0_g1_i1,NA
17498,TRINITY_DN2552_c0_g1_i1,0.999859588597869
17499,TRINITY_DN2552_c0_g1_i2,0.999859588597869
17500,TRINITY_DN25520_c0_g1_i1,0.984293311251799
17501,TRINITY_DN25521_c0_g1_i1,NA
17502,TRINITY_DN25522_c0_g1_i1,NA
17503,TRINITY_DN25523_c0_g1_i1,0.999859588597869
17504,TRINITY_DN25524_c0_g1_i1,NA
17505,TRINITY_DN25525_c0_g1_i1,0.999859588597869
17506,TRINITY_DN25526_c0_g1_i1,NA
17507,TRINITY_DN25528_c0_g1_i1,NA
17508,TRINITY_DN25529_c0_g1_i1,NA
17509,TRINITY_DN2553_c0_g1_i1,NA
17510,TRINITY_DN2553_c0_g1_i2,NA
17511,TRINITY_DN2553_c0_g1_i3,0.999859588597869
17512,TRINITY_DN25530_c0_g1_i1,0.999859588597869
17513,TRINITY_DN25531_c0_g1_i1,0.999859588597869
17514,TRINITY_DN25532_c0_g1_i1,NA
17515,TRINITY_DN25533_c0_g1_i1,NA
17516,TRINITY_DN25534_c0_g1_i1,NA
17517,TRINITY_DN25535_c0_g1_i1,0.999859588597869
17518,TRINITY_DN25538_c0_g1_i1,NA
17519,TRINITY_DN2554_c0_g1_i1,0.999859588597869
17520,TRINITY_DN2554_c0_g1_i12,NA
17521,TRINITY_DN2554_c0_g1_i15,NA
17522,TRINITY_DN2554_c0_g1_i16,NA
17523,TRINITY_DN2554_c0_g1_i6,0.999859588597869
17524,TRINITY_DN2554_c0_g1_i7,NA
17525,TRINITY_DN2554_c1_g1_i1,NA
17526,TRINITY_DN25540_c0_g1_i1,0.999859588597869
17527,TRINITY_DN25541_c0_g1_i1,NA
17528,TRINITY_DN25542_c0_g1_i1,NA
17529,TRINITY_DN25543_c0_g1_i1,0.999859588597869
17530,TRINITY_DN25544_c0_g1_i1,NA
17531,TRINITY_DN25546_c0_g1_i1,0.999859588597869
17532,TRINITY_DN25548_c0_g1_i1,NA
17533,TRINITY_DN25549_c0_g1_i1,NA
17534,TRINITY_DN2555_c0_g1_i1,0.999859588597869
17535,TRINITY_DN2555_c0_g1_i3,NA
17536,TRINITY_DN2555_c0_g1_i4,0.999859588597869
17537,TRINITY_DN2555_c0_g1_i5,NA
17538,TRINITY_DN25550_c0_g1_i1,NA
17539,TRINITY_DN25551_c0_g1_i1,NA
17540,TRINITY_DN25555_c0_g1_i1,NA
17541,TRINITY_DN25557_c0_g1_i1,NA
17542,TRINITY_DN2556_c0_g1_i1,0.999859588597869
17543,TRINITY_DN2556_c0_g1_i3,0.999859588597869
17544,TRINITY_DN25561_c0_g1_i1,0.888083444420494
17545,TRINITY_DN25562_c0_g1_i1,NA
17546,TRINITY_DN25563_c0_g1_i1,NA
17547,TRINITY_DN25564_c0_g1_i1,NA
17548,TRINITY_DN25565_c0_g1_i1,0.999859588597869
17549,TRINITY_DN25566_c0_g1_i1,NA
17550,TRINITY_DN25567_c0_g1_i1,NA
17551,TRINITY_DN25568_c0_g1_i1,NA
17552,TRINITY_DN25569_c0_g1_i1,NA
17553,TRINITY_DN2557_c0_g1_i1,NA
17554,TRINITY_DN2557_c0_g1_i2,NA
17555,TRINITY_DN2557_c0_g1_i4,NA
17556,TRINITY_DN2557_c0_g1_i5,NA
17557,TRINITY_DN25570_c0_g1_i1,NA
17558,TRINITY_DN25572_c0_g1_i1,0.999859588597869
17559,TRINITY_DN25573_c0_g1_i1,0.999859588597869
17560,TRINITY_DN25575_c0_g1_i1,0.999859588597869
17561,TRINITY_DN25576_c0_g1_i1,NA
17562,TRINITY_DN25577_c0_g1_i2,NA
17563,TRINITY_DN2558_c0_g1_i1,0.999859588597869
17564,TRINITY_DN2558_c0_g1_i2,0.999859588597869
17565,TRINITY_DN25580_c0_g1_i1,NA
17566,TRINITY_DN25582_c0_g1_i1,NA
17567,TRINITY_DN25585_c0_g1_i1,NA
17568,TRINITY_DN25586_c0_g1_i1,NA
17569,TRINITY_DN25588_c0_g1_i1,NA
17570,TRINITY_DN25589_c0_g1_i1,NA
17571,TRINITY_DN2559_c0_g1_i1,NA
17572,TRINITY_DN2559_c0_g2_i1,0.999859588597869
17573,TRINITY_DN2559_c0_g2_i2,0.999859588597869
17574,TRINITY_DN25590_c0_g1_i1,NA
17575,TRINITY_DN25592_c0_g1_i1,NA
17576,TRINITY_DN25593_c0_g1_i1,NA
17577,TRINITY_DN25596_c0_g1_i1,0.999859588597869
17578,TRINITY_DN25598_c0_g1_i1,NA
17579,TRINITY_DN256_c0_g1_i1,0.913043628794623
17580,TRINITY_DN256_c0_g1_i2,0.943268353479345
17581,TRINITY_DN2560_c0_g1_i1,0.999859588597869
17582,TRINITY_DN2560_c0_g1_i2,0.999859588597869
17583,TRINITY_DN25600_c0_g1_i1,NA
17584,TRINITY_DN25602_c0_g1_i1,NA
17585,TRINITY_DN25604_c0_g1_i1,NA
17586,TRINITY_DN25605_c0_g1_i1,0.906573413209206
17587,TRINITY_DN25605_c0_g1_i2,0.999859588597869
17588,TRINITY_DN25605_c0_g1_i3,0.999859588597869
17589,TRINITY_DN25606_c0_g1_i1,NA
17590,TRINITY_DN25607_c0_g1_i1,0.999859588597869
17591,TRINITY_DN25609_c0_g1_i1,NA
17592,TRINITY_DN2561_c0_g1_i1,NA
17593,TRINITY_DN2561_c0_g2_i2,NA
17594,TRINITY_DN2561_c0_g2_i3,0.999859588597869
17595,TRINITY_DN25611_c0_g1_i1,NA
17596,TRINITY_DN25612_c0_g1_i1,NA
17597,TRINITY_DN25613_c0_g1_i1,NA
17598,TRINITY_DN25615_c0_g1_i1,NA
17599,TRINITY_DN25616_c0_g1_i1,NA
17600,TRINITY_DN25617_c0_g1_i1,NA
17601,TRINITY_DN25618_c0_g1_i1,0.662731958215549
17602,TRINITY_DN25619_c0_g1_i1,NA
17603,TRINITY_DN2562_c0_g1_i12,0.999859588597869
17604,TRINITY_DN2562_c0_g1_i3,0.999859588597869
17605,TRINITY_DN2562_c0_g1_i4,0.999859588597869
17606,TRINITY_DN2562_c0_g1_i6,0.70064964518344
17607,TRINITY_DN2562_c0_g1_i7,0.999859588597869
17608,TRINITY_DN2562_c1_g1_i1,0.999859588597869
17609,TRINITY_DN2562_c2_g1_i1,0.999859588597869
17610,TRINITY_DN2562_c2_g1_i4,0.999859588597869
17611,TRINITY_DN25620_c0_g1_i1,NA
17612,TRINITY_DN25624_c0_g1_i1,0.999859588597869
17613,TRINITY_DN25626_c0_g1_i1,0.999859588597869
17614,TRINITY_DN25627_c0_g1_i1,0.999859588597869
17615,TRINITY_DN25628_c0_g1_i1,0.999859588597869
17616,TRINITY_DN25629_c0_g1_i1,0.999859588597869
17617,TRINITY_DN2563_c0_g1_i1,NA
17618,TRINITY_DN2563_c0_g1_i2,0.999859588597869
17619,TRINITY_DN2563_c0_g2_i1,0.999859588597869
17620,TRINITY_DN2563_c1_g1_i1,0.999859588597869
17621,TRINITY_DN2563_c2_g1_i1,0.999859588597869
17622,TRINITY_DN2563_c3_g1_i1,0.918853878035608
17623,TRINITY_DN25632_c0_g1_i1,NA
17624,TRINITY_DN25635_c0_g1_i1,0.999859588597869
17625,TRINITY_DN25637_c0_g1_i1,NA
17626,TRINITY_DN25637_c0_g1_i2,NA
17627,TRINITY_DN2564_c0_g1_i1,0.999859588597869
17628,TRINITY_DN2564_c0_g1_i10,0.999859588597869
17629,TRINITY_DN2564_c0_g1_i11,0.999859588597869
17630,TRINITY_DN2564_c0_g1_i2,0.999859588597869
17631,TRINITY_DN2564_c0_g1_i5,0.999859588597869
17632,TRINITY_DN2564_c0_g1_i7,NA
17633,TRINITY_DN2564_c0_g1_i8,NA
17634,TRINITY_DN25641_c0_g1_i1,0.999859588597869
17635,TRINITY_DN25643_c0_g1_i1,NA
17636,TRINITY_DN25644_c0_g1_i1,0.999859588597869
17637,TRINITY_DN25645_c0_g1_i1,0.999859588597869
17638,TRINITY_DN25646_c0_g1_i1,NA
17639,TRINITY_DN25647_c0_g1_i1,NA
17640,TRINITY_DN25648_c0_g1_i1,NA
17641,TRINITY_DN25649_c0_g1_i1,NA
17642,TRINITY_DN25650_c0_g1_i1,NA
17643,TRINITY_DN25651_c0_g1_i1,NA
17644,TRINITY_DN25653_c0_g1_i1,NA
17645,TRINITY_DN25654_c0_g1_i1,0.999859588597869
17646,TRINITY_DN25655_c0_g1_i1,NA
17647,TRINITY_DN25656_c0_g1_i1,NA
17648,TRINITY_DN25657_c0_g1_i1,0.999859588597869
17649,TRINITY_DN25658_c0_g1_i1,NA
17650,TRINITY_DN2566_c0_g1_i1,0.999859588597869
17651,TRINITY_DN25662_c0_g1_i1,NA
17652,TRINITY_DN25663_c0_g1_i1,NA
17653,TRINITY_DN25664_c0_g1_i1,NA
17654,TRINITY_DN25665_c0_g1_i1,NA
17655,TRINITY_DN25666_c0_g1_i1,NA
17656,TRINITY_DN25668_c0_g1_i1,NA
17657,TRINITY_DN25669_c0_g1_i1,NA
17658,TRINITY_DN2567_c0_g1_i1,0.769810654768252
17659,TRINITY_DN25670_c0_g1_i1,NA
17660,TRINITY_DN25671_c0_g1_i1,NA
17661,TRINITY_DN25672_c0_g1_i1,0.999859588597869
17662,TRINITY_DN25673_c0_g1_i1,0.999859588597869
17663,TRINITY_DN25674_c0_g1_i1,NA
17664,TRINITY_DN25675_c0_g1_i1,NA
17665,TRINITY_DN25676_c0_g1_i1,NA
17666,TRINITY_DN25677_c0_g1_i1,NA
17667,TRINITY_DN25678_c0_g1_i1,NA
17668,TRINITY_DN25679_c0_g1_i1,NA
17669,TRINITY_DN2568_c0_g1_i1,0.999859588597869
17670,TRINITY_DN25680_c0_g1_i1,NA
17671,TRINITY_DN25681_c0_g1_i1,NA
17672,TRINITY_DN25683_c0_g1_i1,NA
17673,TRINITY_DN25684_c0_g1_i1,NA
17674,TRINITY_DN25685_c0_g1_i1,NA
17675,TRINITY_DN25687_c0_g1_i1,0.999859588597869
17676,TRINITY_DN2569_c0_g1_i1,0.999859588597869
17677,TRINITY_DN2569_c0_g1_i10,NA
17678,TRINITY_DN2569_c0_g1_i11,0.999859588597869
17679,TRINITY_DN2569_c0_g1_i12,NA
17680,TRINITY_DN2569_c0_g1_i3,NA
17681,TRINITY_DN2569_c0_g1_i4,0.999859588597869
17682,TRINITY_DN2569_c0_g1_i5,NA
17683,TRINITY_DN2569_c0_g1_i7,NA
17684,TRINITY_DN2569_c0_g1_i9,NA
17685,TRINITY_DN25690_c0_g1_i1,0.999859588597869
17686,TRINITY_DN25692_c0_g1_i1,NA
17687,TRINITY_DN25693_c0_g1_i1,0.963309186598488
17688,TRINITY_DN25694_c0_g1_i1,NA
17689,TRINITY_DN25695_c0_g1_i1,NA
17690,TRINITY_DN25696_c0_g1_i1,NA
17691,TRINITY_DN25698_c0_g1_i1,0.999859588597869
17692,TRINITY_DN25699_c0_g1_i1,NA
17693,TRINITY_DN257_c0_g1_i1,0.227693898044416
17694,TRINITY_DN2570_c0_g1_i1,0.999859588597869
17695,TRINITY_DN2570_c0_g1_i2,0.999859588597869
17696,TRINITY_DN25700_c0_g1_i1,0.999859588597869
17697,TRINITY_DN25702_c0_g1_i1,NA
17698,TRINITY_DN25704_c0_g1_i1,NA
17699,TRINITY_DN25705_c0_g1_i1,NA
17700,TRINITY_DN25708_c0_g1_i1,NA
17701,TRINITY_DN25709_c0_g1_i1,NA
17702,TRINITY_DN2571_c0_g1_i1,NA
17703,TRINITY_DN25710_c0_g1_i1,NA
17704,TRINITY_DN25711_c0_g1_i1,0.999859588597869
17705,TRINITY_DN25712_c0_g1_i1,NA
17706,TRINITY_DN25713_c0_g1_i1,NA
17707,TRINITY_DN25715_c0_g1_i1,NA
17708,TRINITY_DN25716_c0_g1_i1,NA
17709,TRINITY_DN25719_c0_g1_i1,NA
17710,TRINITY_DN2572_c0_g1_i1,0.999859588597869
17711,TRINITY_DN25720_c0_g1_i1,NA
17712,TRINITY_DN25721_c0_g1_i1,NA
17713,TRINITY_DN25722_c1_g1_i1,NA
17714,TRINITY_DN25723_c0_g1_i1,NA
17715,TRINITY_DN25725_c0_g1_i1,NA
17716,TRINITY_DN25726_c0_g1_i1,NA
17717,TRINITY_DN25727_c0_g1_i1,NA
17718,TRINITY_DN25727_c0_g1_i2,NA
17719,TRINITY_DN25728_c0_g1_i1,NA
17720,TRINITY_DN25729_c0_g1_i1,NA
17721,TRINITY_DN2573_c0_g1_i1,0.999859588597869
17722,TRINITY_DN2573_c0_g1_i2,0.999859588597869
17723,TRINITY_DN25730_c0_g1_i1,NA
17724,TRINITY_DN25731_c0_g1_i1,0.999859588597869
17725,TRINITY_DN25732_c0_g1_i1,NA
17726,TRINITY_DN25733_c0_g1_i1,NA
17727,TRINITY_DN25735_c0_g1_i1,0.999859588597869
17728,TRINITY_DN25736_c0_g1_i1,NA
17729,TRINITY_DN25737_c0_g1_i1,NA
17730,TRINITY_DN25739_c0_g1_i1,0.999859588597869
17731,TRINITY_DN2574_c0_g1_i2,NA
17732,TRINITY_DN2574_c0_g1_i3,0.999859588597869
17733,TRINITY_DN2574_c0_g1_i4,0.387730958878005
17734,TRINITY_DN25740_c0_g1_i1,6.37583884471975e-06
17735,TRINITY_DN25743_c0_g1_i1,NA
