Trinity_ID,log2FoldChange
TRINITY_DN22683_c0_g1_i1,2.08147125704525
TRINITY_DN22684_c0_g1_i1,NA
TRINITY_DN22685_c0_g1_i1,0.631906790847982
TRINITY_DN22686_c0_g1_i1,NA
TRINITY_DN22688_c0_g1_i1,0.143885411020559
TRINITY_DN2269_c0_g1_i1,1.16583139762311
TRINITY_DN2269_c0_g1_i11,-1.03698168697705
TRINITY_DN2269_c0_g1_i12,NA
TRINITY_DN2269_c0_g1_i15,NA
TRINITY_DN2269_c0_g1_i16,2.75198836530024
TRINITY_DN2269_c0_g1_i19,NA
TRINITY_DN2269_c0_g1_i21,NA
TRINITY_DN2269_c0_g1_i3,6.58274598367773
TRINITY_DN2269_c0_g1_i6,1.30371569968772
TRINITY_DN2269_c0_g1_i7,-2.13654970701626
TRINITY_DN2269_c0_g1_i9,NA
TRINITY_DN22690_c0_g1_i1,NA
TRINITY_DN22691_c0_g1_i1,-0.0933410684375653
TRINITY_DN22692_c0_g1_i1,-0.0600447507175833
TRINITY_DN22693_c0_g1_i1,NA
TRINITY_DN22696_c0_g1_i1,0.3628778708455
TRINITY_DN22697_c0_g1_i1,0.132410168746565
TRINITY_DN22698_c0_g1_i1,0.867592076810816
TRINITY_DN22699_c0_g1_i1,NA
TRINITY_DN227_c0_g1_i1,-0.787742690079387
TRINITY_DN227_c0_g1_i2,0.0480916413870075
TRINITY_DN2270_c0_g1_i1,-0.542476644483255
TRINITY_DN2270_c0_g1_i2,-0.00116169933094192
TRINITY_DN2270_c0_g1_i3,-0.244364565235947
TRINITY_DN22700_c0_g1_i1,-1.02273303483362
TRINITY_DN22701_c0_g1_i1,NA
TRINITY_DN22703_c0_g1_i1,-0.341237016772032
TRINITY_DN22704_c0_g1_i1,NA
TRINITY_DN22705_c0_g1_i1,NA
TRINITY_DN22706_c0_g1_i1,2.32934934365
TRINITY_DN22708_c0_g1_i1,NA
TRINITY_DN22709_c0_g1_i1,NA
TRINITY_DN2271_c0_g1_i1,-0.849630389860678
TRINITY_DN22710_c0_g1_i1,NA
TRINITY_DN22711_c0_g1_i1,1.32098280972899
TRINITY_DN22712_c0_g1_i1,-0.970232431978892
TRINITY_DN22713_c0_g1_i1,0.486357725172934
TRINITY_DN22714_c0_g1_i1,NA
TRINITY_DN22716_c0_g1_i1,7.59391351286992
TRINITY_DN22717_c0_g1_i1,2.70224362877883
TRINITY_DN22718_c0_g1_i1,NA
TRINITY_DN22719_c0_g1_i1,0.748409258780801
TRINITY_DN2272_c0_g1_i2,-0.485995638421041
TRINITY_DN2272_c0_g1_i3,-0.513113663472984
TRINITY_DN22720_c0_g1_i1,-1.59965510409327
TRINITY_DN22721_c0_g1_i1,-0.820980531715933
TRINITY_DN22723_c0_g1_i1,4.47853234027144
TRINITY_DN22726_c0_g1_i1,NA
TRINITY_DN22727_c0_g1_i1,0.299816595446855
TRINITY_DN2273_c1_g1_i1,-0.707116721291384
TRINITY_DN22733_c0_g1_i1,NA
TRINITY_DN22734_c0_g1_i1,NA
TRINITY_DN22735_c0_g1_i1,NA
TRINITY_DN22736_c0_g1_i1,2.5180780295181
TRINITY_DN22737_c0_g1_i1,0.844263466914628
TRINITY_DN22739_c0_g1_i1,NA
TRINITY_DN2274_c0_g1_i1,0.153444945934995
TRINITY_DN2274_c0_g1_i2,-0.329151961777424
TRINITY_DN22740_c0_g1_i1,NA
TRINITY_DN22742_c0_g1_i1,-0.536047935321195
TRINITY_DN22743_c0_g1_i1,0.308417265791153
TRINITY_DN22744_c0_g1_i1,NA
TRINITY_DN22745_c0_g1_i1,-0.414040996924902
TRINITY_DN22747_c0_g1_i1,NA
TRINITY_DN22748_c0_g1_i1,-0.585231687761774
TRINITY_DN22749_c0_g1_i1,NA
TRINITY_DN2275_c0_g1_i1,-0.445797581608581
TRINITY_DN2275_c0_g1_i2,1.81280820488256
TRINITY_DN2275_c0_g2_i1,2.91794514081148
TRINITY_DN22750_c0_g1_i1,0.509706615425783
TRINITY_DN22751_c0_g1_i2,-1.38984107167858
TRINITY_DN22752_c0_g1_i1,-1.59965510409327
TRINITY_DN22753_c0_g1_i1,-3.96860857059808
TRINITY_DN22754_c0_g1_i1,6.07222092882685
TRINITY_DN22755_c0_g1_i1,NA
TRINITY_DN22757_c0_g1_i1,NA
TRINITY_DN22759_c0_g1_i1,-1.30078594310633
TRINITY_DN2276_c0_g1_i5,-0.30486414998794
TRINITY_DN2276_c0_g1_i6,-0.0464133863656708
TRINITY_DN2276_c0_g1_i7,0.447405443234613
TRINITY_DN2276_c0_g1_i8,-4.55744864310884
TRINITY_DN22760_c0_g1_i1,-2.95449856427354
TRINITY_DN22762_c0_g1_i1,NA
TRINITY_DN22763_c0_g1_i1,NA
TRINITY_DN22765_c0_g1_i1,NA
TRINITY_DN22767_c0_g1_i1,NA
TRINITY_DN22768_c0_g1_i1,NA
TRINITY_DN2277_c0_g1_i1,-0.0258059027955008
TRINITY_DN22770_c0_g1_i1,-3.71677939310392
TRINITY_DN22771_c0_g1_i1,-3.06723342606662
TRINITY_DN22771_c0_g1_i2,1.30371569968772
TRINITY_DN22773_c0_g1_i1,NA
TRINITY_DN22774_c0_g1_i1,NA
TRINITY_DN22775_c0_g1_i1,NA
TRINITY_DN22777_c0_g1_i1,1.16583139762311
TRINITY_DN22778_c0_g1_i1,NA
TRINITY_DN22779_c0_g1_i1,-0.0526072412223049
TRINITY_DN2278_c0_g1_i1,0.733887893695711
TRINITY_DN22780_c0_g1_i1,NA
TRINITY_DN22781_c0_g1_i1,1.30371569968772
TRINITY_DN22782_c0_g1_i1,-1.41550218872453
TRINITY_DN22783_c0_g1_i1,NA
TRINITY_DN22784_c0_g1_i1,NA
TRINITY_DN22785_c0_g1_i1,0.132432763484507
TRINITY_DN22786_c0_g1_i1,NA
TRINITY_DN22788_c0_g1_i1,NA
TRINITY_DN22789_c0_g1_i1,NA
TRINITY_DN2279_c0_g1_i1,0.247151566674376
TRINITY_DN22791_c0_g1_i2,NA
TRINITY_DN22792_c0_g1_i1,NA
TRINITY_DN22793_c0_g1_i1,NA
TRINITY_DN22794_c0_g1_i1,NA
TRINITY_DN22795_c0_g1_i1,-0.0264647545800875
TRINITY_DN22796_c0_g1_i1,NA
TRINITY_DN22797_c0_g1_i1,-0.999609615153976
TRINITY_DN22798_c0_g1_i1,-0.229238727034671
TRINITY_DN22799_c0_g1_i1,1.30371569968772
TRINITY_DN228_c0_g1_i3,-0.433724952719282
TRINITY_DN228_c0_g1_i4,-0.109890200398491
TRINITY_DN228_c0_g1_i5,0.333355818783902
TRINITY_DN2280_c0_g1_i1,0.197767319520249
TRINITY_DN2280_c0_g2_i1,1.16583139762311
TRINITY_DN2280_c0_g3_i1,0.23858934261718
TRINITY_DN22800_c0_g1_i1,2.75198836530024
TRINITY_DN22801_c0_g1_i1,NA
TRINITY_DN22802_c0_g1_i1,NA
TRINITY_DN22803_c0_g1_i1,-4.38713283240703
TRINITY_DN22804_c0_g1_i1,NA
TRINITY_DN22805_c0_g1_i1,NA
TRINITY_DN22807_c0_g1_i1,3.21029786080164
TRINITY_DN22808_c0_g1_i1,9.90841699740547
TRINITY_DN22809_c0_g1_i1,-0.829883255587043
TRINITY_DN2281_c0_g1_i2,-0.233120192324364
TRINITY_DN2281_c0_g1_i4,NA
TRINITY_DN2281_c0_g1_i5,3.27380833033459
TRINITY_DN2281_c1_g1_i1,1.30371569968772
TRINITY_DN2281_c1_g1_i2,2.65596221063086
TRINITY_DN2281_c2_g1_i1,1.09970264600434
TRINITY_DN22810_c0_g1_i1,NA
TRINITY_DN22811_c0_g1_i1,NA
TRINITY_DN22812_c0_g1_i1,NA
TRINITY_DN22814_c0_g1_i1,NA
TRINITY_DN22815_c0_g1_i1,0.743009166194267
TRINITY_DN22818_c0_g1_i1,0.259928864492293
TRINITY_DN22819_c0_g1_i1,NA
TRINITY_DN2282_c0_g1_i1,NA
TRINITY_DN2282_c0_g1_i2,-0.763151162393529
TRINITY_DN2282_c0_g1_i3,NA
TRINITY_DN2282_c0_g1_i4,0.836052992393383
TRINITY_DN2282_c0_g1_i5,-2.98824587984547
TRINITY_DN22820_c0_g1_i1,NA
TRINITY_DN22821_c0_g1_i1,NA
TRINITY_DN22822_c0_g1_i1,NA
TRINITY_DN22824_c0_g1_i1,3.9601328795779
TRINITY_DN22825_c0_g1_i1,NA
TRINITY_DN22826_c0_g1_i1,NA
TRINITY_DN22827_c0_g1_i1,3.21029786080164
TRINITY_DN22828_c0_g1_i1,0.202730821016643
TRINITY_DN22829_c0_g1_i1,-1.01562546524189
TRINITY_DN2283_c0_g1_i1,-1.27782613750271
TRINITY_DN2283_c0_g1_i2,0.125091183065558
TRINITY_DN22830_c0_g1_i1,NA
TRINITY_DN22832_c0_g1_i1,1.30371569968772
TRINITY_DN22834_c0_g1_i1,NA
TRINITY_DN22835_c0_g1_i1,NA
TRINITY_DN22836_c0_g1_i1,1.16583139762311
TRINITY_DN22837_c0_g1_i1,2.2792218066909
TRINITY_DN22839_c0_g1_i1,3.88079783285734
TRINITY_DN2284_c0_g1_i1,-0.172502515814071
TRINITY_DN22840_c0_g1_i1,2.83707044714191
TRINITY_DN22841_c0_g1_i1,-1.59965510409327
TRINITY_DN22842_c0_g1_i1,NA
TRINITY_DN22843_c0_g1_i1,1.30371569968772
TRINITY_DN22844_c0_g1_i1,2.66315341077227
TRINITY_DN22845_c0_g1_i1,1.30080572865716
TRINITY_DN22846_c0_g1_i1,NA
TRINITY_DN22847_c0_g1_i1,2.08147125704525
TRINITY_DN22848_c0_g1_i1,NA
TRINITY_DN22849_c0_g1_i1,-0.0993087924005316
TRINITY_DN2285_c0_g1_i1,0.458592177252628
TRINITY_DN22850_c0_g1_i1,0.719963211574399
TRINITY_DN22851_c0_g1_i1,2.32934934365
TRINITY_DN22852_c0_g1_i1,0.00955216712627036
TRINITY_DN22853_c0_g1_i1,2.32934934365
TRINITY_DN22854_c0_g1_i1,1.56540305220907
TRINITY_DN22855_c0_g1_i1,8.39665043485218
TRINITY_DN22856_c0_g1_i1,7.27781065801809
TRINITY_DN2286_c0_g1_i1,0.0437475596904551
TRINITY_DN22861_c0_g1_i1,NA
TRINITY_DN22862_c0_g1_i1,0.731123487528651
TRINITY_DN22863_c0_g1_i1,-5.14361265522937
TRINITY_DN22864_c0_g1_i1,1.16583139762311
TRINITY_DN22866_c0_g1_i1,6.29238479866654
TRINITY_DN22867_c0_g1_i1,-2.98824587984547
TRINITY_DN22868_c0_g1_i2,1.26795870405181
TRINITY_DN22868_c0_g1_i3,0.747119614622649
TRINITY_DN22869_c0_g1_i1,-1.44188290686787
TRINITY_DN2287_c0_g1_i1,0.674410600257833
TRINITY_DN2287_c0_g1_i2,-2.50336459962345
TRINITY_DN22870_c0_g1_i1,0.637073309141199
TRINITY_DN22872_c0_g1_i1,NA
TRINITY_DN22874_c0_g1_i1,NA
TRINITY_DN22875_c0_g1_i1,3.25854044112803
TRINITY_DN22876_c0_g1_i1,NA
TRINITY_DN22877_c0_g1_i1,-1.03021562455203
TRINITY_DN22879_c0_g1_i1,NA
TRINITY_DN2288_c0_g1_i1,NA
TRINITY_DN2288_c0_g1_i2,-0.267136719978033
TRINITY_DN2288_c0_g2_i1,-0.349953790909447
TRINITY_DN2288_c0_g2_i2,NA
TRINITY_DN2288_c0_g2_i6,0.310934251161354
TRINITY_DN22880_c0_g1_i1,0.350557496599374
TRINITY_DN22882_c0_g1_i1,NA
TRINITY_DN22883_c0_g1_i1,-2.95739393428325
TRINITY_DN22884_c0_g1_i1,-0.174174269349742
TRINITY_DN22886_c0_g1_i1,2.08858007015312
TRINITY_DN22887_c0_g1_i1,NA
TRINITY_DN22888_c0_g1_i1,0.872257761077754
TRINITY_DN22889_c0_g1_i1,NA
TRINITY_DN2289_c0_g1_i1,0.301552164252537
TRINITY_DN2289_c1_g1_i11,5.24604993059719
TRINITY_DN2289_c1_g1_i12,-1.19536606663722
TRINITY_DN2289_c1_g1_i14,-1.1589092069541
TRINITY_DN2289_c1_g1_i2,0.290720073369389
TRINITY_DN2289_c1_g1_i4,-1.21425784071863
TRINITY_DN2289_c1_g1_i5,-5.29756235044713
TRINITY_DN2289_c1_g1_i8,NA
TRINITY_DN2289_c1_g1_i9,NA
TRINITY_DN2289_c1_g2_i1,-0.0693928747359565
TRINITY_DN2289_c1_g2_i2,-0.0110233460319166
TRINITY_DN22890_c0_g1_i1,0.743132929157294
TRINITY_DN22891_c0_g1_i1,3.92175572183104
TRINITY_DN22893_c0_g1_i1,NA
TRINITY_DN22894_c0_g1_i1,1.67433056910755
TRINITY_DN22895_c0_g1_i1,2.32934934365
TRINITY_DN22896_c0_g1_i1,4.07171870663257
TRINITY_DN22898_c0_g1_i1,NA
TRINITY_DN229_c0_g1_i1,-0.215395606645648
TRINITY_DN2290_c0_g1_i1,2.32934934365
TRINITY_DN2290_c0_g1_i2,0.296190332790352
TRINITY_DN2290_c0_g1_i3,-4.19837610376419
TRINITY_DN2290_c0_g1_i4,-1.81822928284819
TRINITY_DN22900_c0_g1_i1,0.788721778600911
TRINITY_DN22901_c0_g1_i1,-0.423610144850984
TRINITY_DN22902_c0_g1_i1,NA
TRINITY_DN22903_c0_g1_i1,1.50066390839227
TRINITY_DN22904_c0_g1_i1,0.50490879607256
TRINITY_DN22905_c0_g1_i1,NA
TRINITY_DN22906_c0_g1_i1,8.49569113304036
TRINITY_DN22907_c0_g1_i1,NA
TRINITY_DN22908_c0_g1_i1,-0.241157674001684
TRINITY_DN22909_c0_g1_i1,NA
TRINITY_DN2291_c0_g1_i1,0.222877007888618
TRINITY_DN22910_c0_g1_i1,-2.98824587984547
TRINITY_DN22911_c0_g1_i1,NA
TRINITY_DN22912_c0_g1_i1,NA
TRINITY_DN22913_c0_g1_i1,2.20976446965595
TRINITY_DN22914_c0_g1_i1,NA
TRINITY_DN22916_c0_g1_i1,2.08147125704525
TRINITY_DN22918_c0_g1_i1,NA
TRINITY_DN22919_c0_g1_i1,NA
TRINITY_DN2292_c0_g1_i1,0.478088564223469
TRINITY_DN22921_c0_g1_i1,-0.190237005459398
TRINITY_DN22923_c0_g1_i1,NA
TRINITY_DN22924_c0_g1_i1,7.06137728275583
TRINITY_DN22927_c0_g1_i1,NA
TRINITY_DN22928_c0_g1_i1,1.16583139762311
TRINITY_DN22929_c0_g1_i1,NA
TRINITY_DN2293_c0_g1_i1,1.23944992341167
TRINITY_DN2293_c0_g1_i2,NA
TRINITY_DN22930_c0_g1_i1,NA
TRINITY_DN22932_c0_g1_i1,0.273101760746313
TRINITY_DN22933_c0_g1_i1,0.257091331890425
TRINITY_DN22934_c0_g1_i1,NA
TRINITY_DN22937_c0_g1_i1,NA
TRINITY_DN22938_c0_g1_i1,NA
TRINITY_DN22939_c0_g1_i1,-0.201291505368776
TRINITY_DN2294_c0_g1_i1,0.468324543796531
TRINITY_DN2294_c0_g1_i3,-0.500189102338526
TRINITY_DN2294_c0_g1_i4,-0.844644371571547
TRINITY_DN2294_c0_g1_i5,0.797791060334398
TRINITY_DN2294_c0_g1_i6,0.932486838370244
TRINITY_DN2294_c0_g1_i7,0.799218320830553
TRINITY_DN22940_c0_g1_i1,-7.13270247369525
TRINITY_DN22941_c0_g1_i1,NA
TRINITY_DN22942_c0_g1_i1,2.38554405180919
TRINITY_DN22944_c0_g1_i1,NA
TRINITY_DN22945_c0_g1_i1,NA
TRINITY_DN22947_c0_g1_i1,NA
TRINITY_DN22948_c0_g1_i1,0.632170717784102
TRINITY_DN22949_c0_g1_i1,NA
TRINITY_DN2295_c0_g1_i1,0.00340602196728905
TRINITY_DN22950_c0_g1_i1,NA
TRINITY_DN22951_c0_g1_i1,1.0416024757009
TRINITY_DN22952_c0_g1_i1,-1.59965510409327
TRINITY_DN22953_c0_g1_i1,-0.579163114024537
TRINITY_DN22954_c0_g1_i1,NA
TRINITY_DN22955_c0_g1_i1,NA
TRINITY_DN22956_c0_g1_i1,-0.327011502312802
TRINITY_DN22957_c0_g1_i1,NA
TRINITY_DN22959_c0_g1_i1,NA
TRINITY_DN2296_c0_g1_i1,1.00932321445927
TRINITY_DN2296_c0_g1_i2,0.631361604231978
TRINITY_DN22961_c0_g1_i1,NA
TRINITY_DN22962_c0_g1_i1,NA
TRINITY_DN22963_c0_g1_i1,-0.627604300336377
TRINITY_DN22964_c0_g1_i1,-0.633383466260263
TRINITY_DN22965_c0_g1_i1,-0.681042032494767
TRINITY_DN22966_c0_g1_i1,6.25072763334894
TRINITY_DN22968_c0_g1_i1,3.70508643249762
TRINITY_DN2297_c0_g1_i1,-4.07500398687172
TRINITY_DN2297_c0_g1_i2,-0.817049827635537
TRINITY_DN2297_c0_g1_i3,-0.450022457488207
TRINITY_DN22970_c0_g1_i1,NA
TRINITY_DN22971_c0_g1_i1,NA
TRINITY_DN22973_c0_g1_i1,1.55643769920307
TRINITY_DN22974_c0_g1_i1,NA
TRINITY_DN22975_c0_g1_i1,NA
TRINITY_DN22976_c0_g1_i1,NA
TRINITY_DN22978_c0_g1_i1,NA
TRINITY_DN22979_c0_g1_i1,1.30371569968772
TRINITY_DN2298_c0_g1_i12,0.988373904969917
TRINITY_DN2298_c0_g1_i15,0.393466265225114
TRINITY_DN2298_c0_g1_i3,0.704347189804091
TRINITY_DN2298_c0_g1_i5,0.357255825260835
TRINITY_DN2298_c0_g1_i6,-0.869332692697595
TRINITY_DN22980_c0_g1_i1,NA
TRINITY_DN22982_c0_g1_i1,4.03666187339949
TRINITY_DN22983_c0_g1_i1,-1.11877461152366
TRINITY_DN22984_c0_g1_i1,1.30371569968772
TRINITY_DN22985_c0_g1_i1,NA
TRINITY_DN22986_c0_g1_i1,-0.717470002114332
TRINITY_DN22987_c0_g1_i1,NA
TRINITY_DN22988_c0_g1_i1,NA
TRINITY_DN22989_c0_g1_i1,4.27350290923421
TRINITY_DN2299_c0_g1_i1,1.74919157342866
TRINITY_DN2299_c0_g1_i2,0.63412312090825
TRINITY_DN2299_c0_g1_i3,0.0154455227251242
TRINITY_DN2299_c0_g1_i4,5.75806396166096
TRINITY_DN22992_c0_g1_i1,1.16583139762311
TRINITY_DN22993_c0_g1_i1,1.30371569968772
TRINITY_DN22994_c0_g1_i1,0.485448207464552
TRINITY_DN22995_c0_g1_i1,NA
TRINITY_DN22996_c0_g1_i1,0.859097553366711
TRINITY_DN22997_c0_g1_i1,NA
TRINITY_DN22999_c0_g1_i1,NA
TRINITY_DN23_c0_g1_i1,2.91794514081148
TRINITY_DN23_c0_g1_i2,-0.528836846760852
TRINITY_DN230_c0_g1_i2,0.399246605497208
TRINITY_DN2300_c0_g1_i1,0.301238044585678
TRINITY_DN2300_c0_g1_i2,0.403996409773266
TRINITY_DN23001_c0_g1_i1,NA
TRINITY_DN23002_c0_g1_i1,NA
TRINITY_DN23003_c0_g1_i1,NA
TRINITY_DN23006_c0_g1_i1,8.36267242637761
TRINITY_DN23007_c0_g1_i1,NA
TRINITY_DN23009_c0_g1_i1,NA
TRINITY_DN2301_c0_g1_i1,NA
TRINITY_DN2301_c0_g1_i2,0.536184732384393
TRINITY_DN2301_c0_g1_i3,-0.520542195255352
TRINITY_DN2301_c0_g1_i4,-0.0862768388369337
TRINITY_DN23012_c0_g1_i1,NA
TRINITY_DN23013_c0_g1_i1,NA
TRINITY_DN23014_c0_g1_i1,0.23605748829641
TRINITY_DN23015_c0_g1_i1,-0.542529094469329
TRINITY_DN23016_c0_g1_i1,NA
TRINITY_DN23017_c0_g1_i1,0.746185890973526
TRINITY_DN23018_c0_g1_i1,1.30371569968772
TRINITY_DN23019_c0_g1_i1,NA
TRINITY_DN2302_c0_g1_i1,NA
TRINITY_DN2302_c0_g1_i3,-0.423246174572235
TRINITY_DN2302_c0_g1_i4,1.19713901251302
TRINITY_DN2302_c0_g1_i5,NA
TRINITY_DN2302_c0_g2_i1,NA
TRINITY_DN2302_c0_g3_i1,-1.23407657103575
TRINITY_DN23020_c0_g1_i1,NA
TRINITY_DN23021_c0_g1_i1,1.16583139762311
TRINITY_DN23023_c0_g1_i1,-0.301405033738413
TRINITY_DN23024_c0_g1_i1,NA
TRINITY_DN23025_c0_g1_i1,NA
TRINITY_DN23026_c0_g1_i1,NA
TRINITY_DN23027_c0_g1_i1,NA
TRINITY_DN23028_c0_g1_i1,NA
TRINITY_DN2303_c0_g1_i1,0.12378615755887
TRINITY_DN23030_c0_g1_i1,NA
TRINITY_DN23031_c0_g1_i1,-1.24568730891381
TRINITY_DN23032_c0_g1_i1,-0.020716360063884
TRINITY_DN23035_c0_g1_i1,NA
TRINITY_DN23036_c0_g1_i1,1.16583139762311
TRINITY_DN23037_c0_g1_i1,-0.271812687468588
TRINITY_DN23038_c0_g1_i1,NA
TRINITY_DN23039_c0_g1_i1,-0.647472850818823
TRINITY_DN2304_c0_g1_i1,0.506672316348417
TRINITY_DN2304_c0_g1_i2,0.060834456596624
TRINITY_DN23041_c0_g1_i1,2.28778671636829
TRINITY_DN23046_c0_g1_i1,0.695803735423264
TRINITY_DN23047_c0_g1_i1,0.239088602064999
TRINITY_DN23048_c0_g1_i1,NA
TRINITY_DN23049_c0_g1_i1,-0.933331403334535
TRINITY_DN2305_c0_g1_i1,-0.104116663075587
TRINITY_DN2305_c0_g1_i2,NA
TRINITY_DN2305_c0_g1_i3,NA
TRINITY_DN23050_c0_g1_i1,NA
TRINITY_DN23051_c0_g1_i1,NA
TRINITY_DN23052_c0_g1_i1,2.08858007015312
TRINITY_DN23054_c0_g1_i1,NA
TRINITY_DN23056_c0_g1_i1,NA
TRINITY_DN23057_c0_g1_i1,1.64123223278832
TRINITY_DN23058_c0_g1_i1,NA
TRINITY_DN23059_c0_g1_i1,NA
TRINITY_DN2306_c0_g1_i1,-0.115055504753678
TRINITY_DN23061_c0_g1_i1,1.2724665137906
TRINITY_DN23062_c0_g1_i1,NA
TRINITY_DN23063_c0_g1_i1,-1.08403428250822
TRINITY_DN23064_c0_g1_i1,1.16583139762311
TRINITY_DN23065_c0_g1_i1,NA
TRINITY_DN23066_c0_g1_i1,NA
TRINITY_DN23067_c0_g1_i1,NA
TRINITY_DN23068_c0_g1_i1,NA
TRINITY_DN23069_c0_g1_i1,NA
TRINITY_DN2307_c0_g1_i1,1.50528337993907
TRINITY_DN23070_c0_g1_i1,2.2963523538707
TRINITY_DN23071_c0_g1_i1,0.465736255115597
TRINITY_DN23072_c0_g1_i1,NA
TRINITY_DN23073_c0_g1_i1,NA
TRINITY_DN23074_c0_g1_i1,NA
TRINITY_DN23075_c0_g1_i1,1.7875658792296
TRINITY_DN23076_c0_g1_i1,NA
TRINITY_DN23077_c0_g1_i1,NA
TRINITY_DN23079_c0_g1_i1,-0.347399152501024
TRINITY_DN2308_c0_g1_i1,-0.145931910069041
TRINITY_DN2308_c0_g1_i2,NA
TRINITY_DN2308_c0_g1_i3,5.58731224021521
TRINITY_DN23080_c0_g1_i1,-0.583727281712407
TRINITY_DN23081_c0_g1_i1,NA
TRINITY_DN23082_c0_g1_i1,NA
TRINITY_DN23083_c0_g1_i1,2.08147125704525
TRINITY_DN23084_c0_g1_i1,1.63260860316045
TRINITY_DN23086_c0_g1_i1,0.385739639364682
TRINITY_DN23087_c0_g1_i1,-0.224941640483026
TRINITY_DN23089_c0_g1_i1,-1.7135107318317
TRINITY_DN2309_c0_g1_i1,-0.0386251196809726
TRINITY_DN2309_c0_g1_i2,-0.274782524096726
TRINITY_DN23090_c0_g1_i1,NA
TRINITY_DN23091_c0_g1_i1,NA
TRINITY_DN23092_c0_g1_i1,-1.51208967592794
TRINITY_DN23093_c0_g1_i1,0.692054312105974
TRINITY_DN23094_c0_g1_i1,NA
TRINITY_DN23095_c0_g1_i1,NA
TRINITY_DN23096_c0_g1_i1,-2.42671423650997
TRINITY_DN23097_c0_g1_i1,NA
TRINITY_DN23098_c0_g1_i1,NA
TRINITY_DN23099_c0_g1_i1,0.542906628064667
TRINITY_DN231_c0_g1_i13,-0.0873639297469796
TRINITY_DN231_c0_g1_i14,1.21675836737613
TRINITY_DN231_c0_g1_i16,-0.172945250448256
TRINITY_DN231_c0_g1_i17,3.65794410070218
TRINITY_DN231_c0_g1_i2,0.700739224801791
TRINITY_DN231_c0_g1_i3,NA
TRINITY_DN231_c0_g1_i4,2.91794514081148
TRINITY_DN231_c0_g1_i5,3.65794410070218
TRINITY_DN231_c0_g1_i6,-0.0176572006577691
TRINITY_DN231_c0_g1_i7,NA
TRINITY_DN2310_c0_g1_i1,0.167572436831122
TRINITY_DN2310_c1_g1_i2,0.240632893439543
TRINITY_DN2310_c1_g1_i3,-0.0933410684375653
TRINITY_DN2310_c1_g1_i5,1.85604611106665
TRINITY_DN2310_c2_g1_i1,0.192298473776772
TRINITY_DN23103_c0_g1_i1,1.16583139762311
TRINITY_DN23104_c0_g1_i1,-2.1214036850923
TRINITY_DN23105_c0_g1_i1,-0.125757950172381
TRINITY_DN23106_c0_g1_i1,NA
TRINITY_DN23107_c0_g1_i1,NA
TRINITY_DN23109_c0_g1_i1,NA
TRINITY_DN2311_c0_g1_i1,0.892363563266311
TRINITY_DN2311_c1_g1_i1,-0.137947427683874
TRINITY_DN2311_c1_g1_i2,NA
TRINITY_DN2311_c2_g1_i1,-0.0463763015649727
TRINITY_DN23111_c0_g1_i1,-0.195682508008021
TRINITY_DN23112_c0_g1_i1,1.3394124187234
TRINITY_DN23113_c0_g1_i1,1.16583139762311
TRINITY_DN23114_c0_g1_i1,2.51734198038076
TRINITY_DN23116_c0_g1_i1,NA
TRINITY_DN23117_c0_g1_i1,2.66231247776329
TRINITY_DN23119_c0_g1_i1,3.50595071199036
TRINITY_DN2312_c0_g1_i1,-0.153672001536429
TRINITY_DN2312_c0_g1_i2,-0.676010634009302
TRINITY_DN2312_c0_g1_i3,0.613387409609897
TRINITY_DN23120_c0_g1_i1,-0.668633053679759
TRINITY_DN23121_c0_g1_i1,0.135181262501285
TRINITY_DN23124_c0_g1_i1,0.0919710514187174
TRINITY_DN23125_c0_g1_i1,NA
TRINITY_DN23126_c0_g1_i1,NA
TRINITY_DN2313_c0_g1_i1,0.0392966494122534
TRINITY_DN2313_c0_g2_i1,-0.468108947953291
TRINITY_DN2313_c0_g2_i3,0.11508835372302
TRINITY_DN2313_c0_g2_i4,0.143172331383824
TRINITY_DN2313_c0_g2_i5,0.178021872208063
TRINITY_DN2313_c0_g2_i6,-0.784646679977246
TRINITY_DN2313_c0_g2_i7,-0.37523537078735
TRINITY_DN2313_c1_g1_i1,-3.71677939310392
TRINITY_DN2313_c1_g1_i2,3.99887857266369
TRINITY_DN2313_c1_g1_i4,0.455910896168378
TRINITY_DN2313_c1_g1_i5,0.591282906857581
TRINITY_DN2313_c5_g1_i1,0.184486082962486
TRINITY_DN23130_c0_g1_i1,0.123514890999151
TRINITY_DN23132_c0_g1_i1,4.2753041791901
TRINITY_DN23133_c0_g1_i1,1.16583139762311
TRINITY_DN23134_c0_g1_i1,NA
TRINITY_DN23135_c0_g1_i1,3.83871410859962
TRINITY_DN23137_c0_g1_i1,-1.40106156932024
TRINITY_DN23138_c0_g1_i1,NA
TRINITY_DN23139_c0_g1_i1,NA
TRINITY_DN2314_c0_g1_i1,-0.342400613969082
TRINITY_DN23140_c0_g1_i1,4.79397230096887
TRINITY_DN23141_c0_g1_i1,0.716017241926222
TRINITY_DN23143_c0_g1_i1,3.33486425241119
TRINITY_DN23144_c0_g1_i1,NA
TRINITY_DN23145_c0_g1_i1,NA
TRINITY_DN23146_c0_g1_i1,1.16583139762311
TRINITY_DN23148_c0_g1_i1,NA
TRINITY_DN2315_c0_g1_i1,-0.0295968347791003
TRINITY_DN23150_c0_g1_i1,NA
TRINITY_DN23151_c0_g1_i1,0.241519118312511
