Trinity_ID,binary_sig
TRINITY_DN4584_c0_g1_i1,0
TRINITY_DN4585_c0_g1_i1,0
TRINITY_DN4585_c0_g1_i2,0
TRINITY_DN4585_c0_g1_i3,0
TRINITY_DN4586_c0_g1_i1,0
TRINITY_DN4587_c0_g1_i1,1
TRINITY_DN4587_c0_g1_i2,0
TRINITY_DN4587_c0_g1_i3,NA
TRINITY_DN4588_c0_g1_i1,NA
TRINITY_DN4588_c0_g1_i2,NA
TRINITY_DN4588_c0_g1_i3,NA
TRINITY_DN4589_c0_g1_i1,0
TRINITY_DN4589_c0_g1_i3,NA
TRINITY_DN4589_c0_g1_i4,NA
TRINITY_DN4589_c0_g1_i5,NA
TRINITY_DN4589_c0_g1_i6,NA
TRINITY_DN4589_c0_g1_i7,0
TRINITY_DN4589_c0_g2_i1,NA
TRINITY_DN4589_c0_g3_i1,NA
TRINITY_DN4589_c0_g3_i2,NA
TRINITY_DN459_c0_g1_i1,0
TRINITY_DN459_c0_g1_i2,0
TRINITY_DN4590_c0_g1_i1,0
TRINITY_DN4591_c0_g1_i2,0
TRINITY_DN4591_c0_g1_i4,NA
TRINITY_DN4591_c0_g1_i5,NA
TRINITY_DN4591_c0_g1_i6,0
TRINITY_DN4592_c0_g1_i3,NA
TRINITY_DN4592_c0_g1_i4,NA
TRINITY_DN4592_c0_g1_i6,0
TRINITY_DN4593_c0_g1_i1,0
TRINITY_DN4593_c0_g1_i3,0
TRINITY_DN4593_c0_g1_i4,0
TRINITY_DN4594_c0_g1_i1,0
TRINITY_DN4595_c0_g1_i1,0
TRINITY_DN4596_c0_g1_i1,0
TRINITY_DN4597_c0_g1_i1,0
TRINITY_DN4598_c0_g1_i3,NA
TRINITY_DN4598_c0_g1_i4,0
TRINITY_DN4598_c0_g1_i6,0
TRINITY_DN4599_c0_g1_i1,0
TRINITY_DN46_c0_g1_i1,0
TRINITY_DN460_c0_g1_i1,0
TRINITY_DN460_c0_g1_i2,0
TRINITY_DN4600_c0_g1_i2,NA
TRINITY_DN4600_c0_g1_i4,NA
TRINITY_DN4600_c0_g1_i5,0
TRINITY_DN4600_c0_g1_i6,0
TRINITY_DN4600_c0_g1_i7,0
TRINITY_DN4601_c0_g1_i2,0
TRINITY_DN4601_c0_g1_i3,0
TRINITY_DN4601_c0_g1_i4,NA
TRINITY_DN4601_c0_g1_i5,0
TRINITY_DN4601_c0_g1_i7,0
TRINITY_DN4602_c0_g1_i2,0
TRINITY_DN4602_c0_g2_i1,0
TRINITY_DN4603_c0_g1_i1,0
TRINITY_DN4604_c0_g1_i2,0
TRINITY_DN4604_c0_g1_i4,NA
TRINITY_DN4604_c0_g1_i5,NA
TRINITY_DN4604_c0_g1_i6,NA
TRINITY_DN4604_c1_g1_i1,NA
TRINITY_DN4605_c0_g1_i1,0
TRINITY_DN4605_c0_g1_i2,NA
TRINITY_DN4605_c1_g1_i1,NA
TRINITY_DN4605_c1_g1_i10,NA
TRINITY_DN4605_c1_g1_i11,0
TRINITY_DN4605_c1_g1_i13,NA
TRINITY_DN4605_c1_g1_i15,NA
TRINITY_DN4605_c1_g1_i16,NA
TRINITY_DN4605_c1_g1_i18,NA
TRINITY_DN4605_c1_g1_i19,NA
TRINITY_DN4605_c1_g1_i2,NA
TRINITY_DN4605_c1_g1_i20,NA
TRINITY_DN4605_c1_g1_i21,NA
TRINITY_DN4605_c1_g1_i22,NA
TRINITY_DN4605_c1_g1_i23,NA
TRINITY_DN4605_c1_g1_i25,NA
TRINITY_DN4605_c1_g1_i26,NA
TRINITY_DN4605_c1_g1_i3,NA
TRINITY_DN4605_c1_g1_i5,NA
TRINITY_DN4605_c1_g1_i6,NA
TRINITY_DN4605_c1_g1_i7,NA
TRINITY_DN4605_c1_g1_i8,NA
TRINITY_DN4605_c1_g1_i9,NA
TRINITY_DN4605_c2_g1_i1,NA
TRINITY_DN4605_c3_g1_i1,NA
TRINITY_DN4605_c5_g1_i1,NA
TRINITY_DN4606_c0_g1_i1,NA
TRINITY_DN4606_c0_g1_i2,NA
TRINITY_DN4607_c0_g1_i2,NA
TRINITY_DN4607_c0_g2_i1,0
TRINITY_DN4607_c0_g2_i3,NA
TRINITY_DN4608_c0_g1_i1,0
TRINITY_DN4608_c0_g1_i3,NA
TRINITY_DN4608_c0_g1_i4,NA
TRINITY_DN4608_c0_g1_i7,NA
TRINITY_DN4608_c0_g1_i8,NA
TRINITY_DN4608_c0_g1_i9,NA
TRINITY_DN4609_c0_g1_i1,0
TRINITY_DN461_c0_g1_i1,0
TRINITY_DN461_c0_g1_i2,0
TRINITY_DN4610_c0_g1_i1,NA
TRINITY_DN4610_c0_g1_i10,NA
TRINITY_DN4610_c0_g1_i2,NA
TRINITY_DN4610_c0_g1_i4,NA
TRINITY_DN4610_c0_g1_i5,NA
TRINITY_DN4610_c0_g1_i6,NA
TRINITY_DN4610_c0_g1_i7,NA
TRINITY_DN4610_c0_g1_i8,NA
TRINITY_DN4610_c0_g2_i1,NA
TRINITY_DN4611_c0_g1_i7,NA
TRINITY_DN4611_c0_g1_i9,0
TRINITY_DN4612_c0_g1_i1,NA
TRINITY_DN4612_c0_g1_i2,NA
TRINITY_DN4612_c0_g1_i4,NA
TRINITY_DN4614_c0_g1_i1,0
TRINITY_DN4614_c0_g1_i2,0
TRINITY_DN4614_c1_g1_i1,0
TRINITY_DN4614_c1_g1_i2,NA
TRINITY_DN4614_c1_g1_i3,NA
TRINITY_DN4614_c1_g1_i4,0
TRINITY_DN4614_c1_g1_i5,0
TRINITY_DN4615_c0_g1_i2,NA
TRINITY_DN4615_c0_g1_i3,NA
TRINITY_DN4615_c0_g1_i4,0
TRINITY_DN4615_c0_g1_i5,NA
TRINITY_DN4615_c0_g2_i1,0
TRINITY_DN4616_c0_g1_i2,0
TRINITY_DN4616_c0_g1_i3,0
TRINITY_DN4616_c0_g1_i4,0
TRINITY_DN4616_c0_g1_i5,NA
TRINITY_DN4617_c0_g1_i1,NA
TRINITY_DN4617_c0_g1_i2,NA
TRINITY_DN4618_c0_g1_i2,0
TRINITY_DN4618_c0_g2_i1,1
TRINITY_DN4618_c0_g2_i3,0
TRINITY_DN4618_c0_g2_i4,0
TRINITY_DN4619_c0_g1_i2,0
TRINITY_DN4619_c0_g1_i3,NA
TRINITY_DN4619_c0_g1_i4,NA
TRINITY_DN4619_c1_g1_i1,NA
TRINITY_DN462_c0_g1_i1,0
TRINITY_DN4620_c0_g1_i1,0
TRINITY_DN4621_c0_g1_i1,0
TRINITY_DN4621_c0_g1_i2,NA
TRINITY_DN4621_c0_g1_i3,NA
TRINITY_DN4621_c0_g1_i5,NA
TRINITY_DN4623_c0_g1_i1,0
TRINITY_DN4624_c0_g1_i1,NA
TRINITY_DN4624_c0_g1_i4,0
TRINITY_DN4625_c0_g1_i1,NA
TRINITY_DN4625_c0_g1_i2,0
TRINITY_DN4625_c0_g1_i3,NA
TRINITY_DN4625_c0_g1_i4,NA
TRINITY_DN4626_c0_g1_i3,NA
TRINITY_DN4626_c0_g1_i4,NA
TRINITY_DN4626_c0_g1_i5,NA
TRINITY_DN4626_c0_g1_i6,NA
TRINITY_DN4626_c0_g1_i7,NA
TRINITY_DN4626_c0_g1_i8,NA
TRINITY_DN4626_c0_g1_i9,NA
TRINITY_DN4626_c0_g2_i1,NA
TRINITY_DN4626_c1_g1_i1,0
TRINITY_DN4627_c0_g1_i1,0
TRINITY_DN4627_c0_g1_i3,0
TRINITY_DN4627_c0_g1_i4,NA
TRINITY_DN4627_c0_g1_i5,NA
TRINITY_DN4628_c0_g1_i1,0
TRINITY_DN4628_c0_g1_i2,0
TRINITY_DN4629_c0_g1_i1,NA
TRINITY_DN4629_c0_g1_i2,NA
TRINITY_DN4629_c0_g1_i3,NA
TRINITY_DN463_c0_g1_i1,NA
TRINITY_DN463_c0_g1_i2,NA
TRINITY_DN463_c0_g1_i3,NA
TRINITY_DN463_c0_g1_i4,NA
TRINITY_DN463_c0_g1_i5,0
TRINITY_DN463_c0_g1_i6,NA
TRINITY_DN4630_c0_g1_i1,0
TRINITY_DN4630_c0_g1_i2,0
TRINITY_DN4630_c0_g1_i3,0
TRINITY_DN4631_c0_g1_i2,NA
TRINITY_DN4631_c0_g1_i3,0
TRINITY_DN4631_c0_g1_i5,NA
TRINITY_DN4631_c0_g1_i6,NA
TRINITY_DN4632_c0_g1_i1,NA
TRINITY_DN4632_c0_g1_i2,NA
TRINITY_DN4632_c0_g1_i3,0
TRINITY_DN4632_c0_g1_i6,NA
TRINITY_DN4632_c0_g1_i7,0
TRINITY_DN4632_c0_g2_i1,NA
TRINITY_DN4632_c1_g1_i1,NA
TRINITY_DN4632_c1_g2_i1,0
TRINITY_DN4633_c0_g1_i1,NA
TRINITY_DN4633_c0_g1_i2,NA
TRINITY_DN4633_c0_g1_i3,NA
TRINITY_DN4633_c0_g1_i4,0
TRINITY_DN4634_c0_g1_i1,NA
TRINITY_DN4634_c0_g1_i4,0
TRINITY_DN4634_c0_g1_i5,0
TRINITY_DN4634_c0_g1_i8,NA
TRINITY_DN4634_c0_g1_i9,NA
TRINITY_DN4635_c0_g1_i1,0
TRINITY_DN4636_c0_g1_i1,0
TRINITY_DN4636_c0_g1_i2,0
TRINITY_DN4636_c0_g1_i3,0
TRINITY_DN4637_c0_g1_i1,0
TRINITY_DN4637_c0_g1_i2,0
TRINITY_DN464_c0_g1_i1,0
TRINITY_DN464_c0_g1_i2,0
TRINITY_DN4640_c0_g1_i1,0
TRINITY_DN4640_c0_g1_i2,0
TRINITY_DN4641_c0_g1_i1,NA
TRINITY_DN4642_c0_g1_i1,0
TRINITY_DN4643_c0_g1_i1,0
TRINITY_DN4644_c0_g1_i1,NA
TRINITY_DN4644_c0_g1_i2,NA
TRINITY_DN4644_c0_g1_i3,0
TRINITY_DN4645_c0_g1_i2,0
TRINITY_DN4645_c0_g1_i3,0
TRINITY_DN4645_c0_g1_i4,NA
TRINITY_DN4645_c0_g1_i6,NA
TRINITY_DN4645_c0_g1_i7,0
TRINITY_DN4646_c0_g1_i1,NA
TRINITY_DN4646_c0_g1_i2,0
TRINITY_DN4647_c0_g1_i1,0
TRINITY_DN4648_c0_g1_i1,NA
TRINITY_DN4648_c0_g1_i2,NA
TRINITY_DN4649_c0_g1_i1,0
TRINITY_DN465_c0_g1_i1,0
TRINITY_DN465_c0_g1_i10,0
TRINITY_DN465_c0_g1_i11,0
TRINITY_DN465_c0_g1_i2,0
TRINITY_DN465_c0_g1_i3,0
TRINITY_DN465_c0_g1_i4,0
TRINITY_DN465_c0_g1_i5,0
TRINITY_DN465_c0_g1_i6,0
TRINITY_DN465_c0_g1_i7,NA
TRINITY_DN465_c0_g1_i8,0
TRINITY_DN465_c3_g1_i1,0
TRINITY_DN465_c4_g1_i1,0
TRINITY_DN4651_c0_g1_i1,0
TRINITY_DN4652_c0_g1_i1,0
TRINITY_DN4653_c0_g1_i1,NA
TRINITY_DN4654_c0_g1_i1,0
TRINITY_DN4654_c0_g1_i2,0
TRINITY_DN4654_c0_g1_i3,0
TRINITY_DN4654_c0_g1_i4,0
TRINITY_DN4654_c0_g1_i5,0
TRINITY_DN4655_c0_g1_i1,NA
TRINITY_DN4655_c0_g1_i2,0
TRINITY_DN4656_c0_g1_i1,0
TRINITY_DN4656_c0_g2_i1,NA
TRINITY_DN4656_c0_g2_i3,0
TRINITY_DN4656_c0_g2_i4,NA
TRINITY_DN4656_c0_g2_i5,0
TRINITY_DN4657_c0_g1_i1,0
TRINITY_DN4658_c0_g1_i1,0
TRINITY_DN4659_c0_g1_i1,0
TRINITY_DN466_c0_g1_i1,0
TRINITY_DN466_c0_g2_i1,0
TRINITY_DN466_c0_g2_i2,0
TRINITY_DN466_c0_g2_i3,0
TRINITY_DN4660_c0_g1_i1,0
TRINITY_DN4661_c0_g1_i1,0
TRINITY_DN4662_c0_g1_i1,0
TRINITY_DN4662_c0_g1_i2,NA
TRINITY_DN4662_c0_g2_i1,NA
TRINITY_DN4664_c0_g1_i1,0
TRINITY_DN4666_c0_g1_i1,0
TRINITY_DN4667_c0_g1_i1,NA
TRINITY_DN4668_c0_g1_i1,0
TRINITY_DN467_c0_g1_i1,0
TRINITY_DN467_c0_g1_i3,0
TRINITY_DN467_c0_g1_i4,0
TRINITY_DN4670_c0_g1_i1,0
TRINITY_DN4671_c0_g1_i1,0
TRINITY_DN4672_c0_g1_i1,0
TRINITY_DN4672_c0_g1_i3,0
TRINITY_DN4672_c0_g1_i5,NA
TRINITY_DN4673_c0_g1_i1,0
TRINITY_DN4674_c0_g1_i1,0
TRINITY_DN4674_c0_g1_i2,0
TRINITY_DN4675_c0_g1_i1,NA
TRINITY_DN4676_c0_g1_i1,0
TRINITY_DN4677_c0_g1_i1,NA
TRINITY_DN4677_c0_g2_i1,NA
TRINITY_DN4677_c0_g2_i2,NA
TRINITY_DN4677_c0_g2_i3,NA
TRINITY_DN4677_c0_g2_i4,NA
TRINITY_DN4678_c0_g1_i1,0
TRINITY_DN4679_c0_g1_i1,0
TRINITY_DN4679_c0_g1_i2,0
TRINITY_DN468_c0_g1_i1,0
TRINITY_DN468_c0_g1_i2,0
TRINITY_DN468_c0_g1_i4,0
TRINITY_DN4680_c0_g1_i1,0
TRINITY_DN4680_c0_g1_i2,0
TRINITY_DN4680_c0_g1_i3,NA
TRINITY_DN4681_c0_g1_i1,0
TRINITY_DN4682_c0_g1_i1,0
TRINITY_DN4682_c0_g1_i2,NA
TRINITY_DN4682_c0_g1_i3,0
TRINITY_DN4682_c0_g1_i4,NA
TRINITY_DN4683_c0_g1_i1,0
TRINITY_DN4684_c0_g1_i1,NA
TRINITY_DN4684_c0_g1_i2,0
TRINITY_DN4685_c0_g1_i1,0
TRINITY_DN4685_c0_g1_i2,0
TRINITY_DN4686_c0_g1_i1,0
TRINITY_DN4686_c0_g2_i1,0
TRINITY_DN4687_c0_g1_i1,0
TRINITY_DN4688_c0_g1_i1,NA
TRINITY_DN4688_c0_g1_i2,0
TRINITY_DN4689_c0_g1_i1,1
TRINITY_DN4689_c0_g2_i1,1
TRINITY_DN469_c0_g1_i1,0
TRINITY_DN469_c0_g1_i2,0
TRINITY_DN469_c0_g1_i3,0
TRINITY_DN469_c0_g1_i4,0
TRINITY_DN4690_c0_g1_i1,0
TRINITY_DN4690_c0_g1_i3,0
TRINITY_DN4691_c0_g1_i1,NA
TRINITY_DN4691_c0_g1_i2,NA
TRINITY_DN4692_c0_g1_i1,0
TRINITY_DN4693_c0_g1_i1,0
TRINITY_DN4694_c0_g1_i1,0
TRINITY_DN4694_c0_g1_i2,0
TRINITY_DN4695_c0_g1_i1,NA
TRINITY_DN4696_c0_g1_i1,0
TRINITY_DN4697_c0_g1_i1,0
TRINITY_DN4697_c0_g2_i1,0
TRINITY_DN4697_c1_g1_i1,0
TRINITY_DN4698_c0_g1_i1,0
TRINITY_DN4699_c0_g1_i3,0
TRINITY_DN4699_c0_g1_i4,NA
TRINITY_DN47_c0_g1_i10,0
TRINITY_DN47_c0_g1_i11,0
TRINITY_DN47_c0_g1_i12,0
TRINITY_DN47_c0_g1_i13,0
TRINITY_DN47_c0_g1_i14,0
TRINITY_DN47_c0_g1_i15,0
TRINITY_DN47_c0_g1_i2,0
TRINITY_DN47_c0_g1_i9,0
TRINITY_DN47_c1_g1_i1,NA
TRINITY_DN47_c1_g1_i2,0
TRINITY_DN47_c1_g2_i1,NA
TRINITY_DN470_c0_g1_i11,NA
TRINITY_DN470_c0_g1_i12,NA
TRINITY_DN470_c0_g1_i13,NA
TRINITY_DN470_c0_g1_i14,NA
TRINITY_DN470_c0_g1_i15,0
TRINITY_DN470_c0_g1_i16,NA
TRINITY_DN470_c0_g1_i17,NA
TRINITY_DN470_c0_g1_i18,NA
TRINITY_DN470_c0_g1_i19,0
TRINITY_DN470_c0_g1_i21,NA
TRINITY_DN470_c0_g1_i3,NA
TRINITY_DN470_c0_g1_i4,NA
TRINITY_DN4700_c0_g1_i1,NA
TRINITY_DN4700_c0_g1_i2,0
TRINITY_DN4701_c0_g1_i1,1
TRINITY_DN4702_c0_g1_i1,0
TRINITY_DN4703_c0_g1_i1,0
TRINITY_DN4704_c0_g1_i1,0
TRINITY_DN4704_c0_g1_i2,0
TRINITY_DN4705_c0_g1_i1,NA
TRINITY_DN4705_c0_g1_i2,NA
TRINITY_DN4705_c0_g1_i3,0
TRINITY_DN4705_c0_g1_i4,0
TRINITY_DN4706_c0_g1_i1,NA
TRINITY_DN4706_c0_g1_i2,NA
TRINITY_DN4706_c0_g1_i3,0
TRINITY_DN4706_c0_g1_i4,NA
TRINITY_DN4707_c0_g1_i1,0
TRINITY_DN4708_c0_g1_i1,1
TRINITY_DN4709_c0_g1_i1,0
TRINITY_DN4709_c0_g1_i4,0
TRINITY_DN4709_c0_g1_i6,0
TRINITY_DN4709_c0_g1_i9,0
TRINITY_DN471_c0_g1_i1,0
TRINITY_DN4710_c0_g1_i1,0
TRINITY_DN4711_c0_g1_i1,0
TRINITY_DN4711_c0_g1_i2,0
TRINITY_DN4712_c0_g1_i1,0
TRINITY_DN4713_c0_g1_i1,0
TRINITY_DN4714_c0_g1_i1,0
TRINITY_DN4715_c0_g1_i1,NA
TRINITY_DN4715_c0_g1_i2,0
TRINITY_DN4715_c0_g1_i3,0
TRINITY_DN4716_c0_g1_i1,0
TRINITY_DN4717_c0_g1_i1,NA
TRINITY_DN4717_c0_g1_i2,0
TRINITY_DN4718_c0_g1_i1,NA
TRINITY_DN4718_c0_g1_i3,NA
TRINITY_DN4718_c0_g1_i4,0
TRINITY_DN4718_c0_g1_i9,NA
TRINITY_DN4719_c0_g1_i1,NA
TRINITY_DN4719_c0_g1_i2,NA
TRINITY_DN4719_c0_g1_i3,NA
TRINITY_DN4719_c0_g1_i4,NA
TRINITY_DN4719_c0_g1_i5,NA
TRINITY_DN4719_c1_g1_i1,NA
TRINITY_DN4719_c1_g2_i1,NA
TRINITY_DN472_c0_g1_i1,0
TRINITY_DN4720_c0_g1_i2,NA
TRINITY_DN4720_c0_g1_i3,0
TRINITY_DN4720_c0_g2_i1,NA
TRINITY_DN4721_c0_g1_i3,0
TRINITY_DN4722_c0_g1_i1,0
TRINITY_DN4723_c0_g1_i1,0
TRINITY_DN4723_c1_g1_i1,NA
TRINITY_DN4724_c0_g1_i1,0
TRINITY_DN4725_c0_g1_i2,NA
TRINITY_DN4725_c0_g1_i3,0
TRINITY_DN4725_c0_g1_i7,NA
TRINITY_DN4726_c0_g1_i2,0
TRINITY_DN4726_c0_g1_i3,0
TRINITY_DN4727_c0_g1_i1,0
TRINITY_DN4728_c0_g1_i1,NA
TRINITY_DN4728_c0_g1_i2,0
TRINITY_DN4729_c0_g1_i1,NA
TRINITY_DN4729_c0_g1_i2,NA
TRINITY_DN4729_c0_g1_i3,0
TRINITY_DN4729_c0_g1_i4,0
TRINITY_DN4729_c0_g1_i6,NA
TRINITY_DN4729_c0_g1_i7,NA
TRINITY_DN4729_c0_g2_i1,NA
TRINITY_DN4729_c0_g2_i2,0
TRINITY_DN4729_c0_g2_i3,0
TRINITY_DN473_c0_g1_i1,NA
TRINITY_DN473_c0_g1_i2,0
TRINITY_DN473_c0_g1_i3,0
TRINITY_DN4730_c0_g1_i1,0
TRINITY_DN4730_c0_g1_i2,NA
TRINITY_DN4731_c0_g1_i2,0
TRINITY_DN4731_c0_g1_i4,0
TRINITY_DN4732_c0_g1_i1,0
TRINITY_DN4732_c0_g1_i2,0
TRINITY_DN4733_c0_g1_i1,0
TRINITY_DN4733_c0_g1_i2,NA
TRINITY_DN4733_c0_g2_i1,NA
TRINITY_DN4734_c0_g1_i1,NA
TRINITY_DN4735_c0_g1_i1,NA
TRINITY_DN4735_c0_g1_i3,NA
TRINITY_DN4735_c0_g1_i4,NA
TRINITY_DN4735_c0_g1_i5,NA
TRINITY_DN4735_c0_g2_i1,NA
TRINITY_DN4736_c0_g1_i1,0
TRINITY_DN4737_c0_g1_i1,0
TRINITY_DN4737_c0_g1_i2,0
TRINITY_DN4738_c0_g1_i1,NA
TRINITY_DN4738_c0_g1_i10,NA
TRINITY_DN4738_c0_g1_i11,NA
TRINITY_DN4738_c0_g1_i3,NA
TRINITY_DN4738_c0_g1_i5,0
TRINITY_DN4738_c0_g1_i6,NA
TRINITY_DN4738_c0_g2_i1,0
TRINITY_DN4739_c0_g1_i1,0
TRINITY_DN474_c0_g1_i1,NA
TRINITY_DN474_c0_g1_i2,0
TRINITY_DN474_c0_g1_i3,0
TRINITY_DN474_c0_g1_i4,0
TRINITY_DN474_c0_g1_i5,0
TRINITY_DN4740_c0_g1_i1,0
TRINITY_DN4740_c0_g1_i2,NA
TRINITY_DN4740_c0_g1_i3,0
TRINITY_DN4740_c0_g1_i4,0
TRINITY_DN4740_c0_g1_i5,NA
TRINITY_DN4741_c0_g1_i1,0
TRINITY_DN4742_c0_g1_i1,NA
TRINITY_DN4742_c0_g1_i3,NA
TRINITY_DN4742_c0_g1_i4,NA
TRINITY_DN4742_c0_g1_i5,NA
TRINITY_DN4742_c0_g1_i6,NA
TRINITY_DN4743_c0_g1_i1,NA
TRINITY_DN4744_c0_g1_i1,0
TRINITY_DN4745_c0_g1_i1,NA
TRINITY_DN4746_c0_g1_i1,0
TRINITY_DN4746_c0_g1_i2,NA
TRINITY_DN4747_c0_g1_i1,NA
TRINITY_DN4747_c0_g2_i1,NA
TRINITY_DN4748_c0_g1_i1,NA
TRINITY_DN4748_c0_g1_i2,NA
TRINITY_DN4749_c0_g1_i1,NA
TRINITY_DN4749_c0_g1_i2,0
TRINITY_DN4749_c0_g1_i3,0
TRINITY_DN4749_c0_g1_i4,NA
TRINITY_DN4749_c0_g1_i5,0
TRINITY_DN475_c0_g1_i2,0
TRINITY_DN475_c0_g1_i5,0
TRINITY_DN475_c0_g1_i8,0
TRINITY_DN475_c0_g1_i9,0
TRINITY_DN4750_c0_g1_i1,0
TRINITY_DN4751_c0_g1_i1,0
TRINITY_DN4751_c0_g1_i2,0
TRINITY_DN4751_c0_g1_i3,0
TRINITY_DN4753_c0_g1_i1,0
TRINITY_DN4754_c0_g1_i1,NA
TRINITY_DN4754_c0_g1_i2,0
TRINITY_DN4755_c0_g1_i1,NA
TRINITY_DN4755_c0_g1_i2,NA
TRINITY_DN4755_c0_g1_i3,NA
TRINITY_DN4755_c0_g1_i4,NA
TRINITY_DN4755_c0_g1_i5,NA
TRINITY_DN4756_c0_g1_i1,NA
TRINITY_DN4756_c0_g2_i1,NA
TRINITY_DN4757_c0_g1_i1,NA
TRINITY_DN4757_c0_g1_i13,NA
TRINITY_DN4757_c0_g1_i2,NA
TRINITY_DN4757_c0_g1_i3,NA
TRINITY_DN4757_c0_g1_i4,NA
TRINITY_DN4757_c0_g1_i7,NA
TRINITY_DN4757_c0_g2_i1,NA
TRINITY_DN4757_c0_g3_i2,NA
TRINITY_DN4757_c0_g4_i1,NA
TRINITY_DN4758_c0_g1_i1,0
TRINITY_DN4759_c0_g1_i11,NA
TRINITY_DN4759_c0_g1_i14,NA
TRINITY_DN4759_c0_g1_i3,NA
TRINITY_DN4759_c0_g1_i5,NA
TRINITY_DN4759_c0_g1_i7,NA
TRINITY_DN4759_c0_g1_i8,NA
TRINITY_DN476_c0_g1_i1,0
TRINITY_DN476_c0_g2_i1,NA
TRINITY_DN4760_c0_g1_i1,NA
TRINITY_DN4760_c0_g1_i2,0
TRINITY_DN4761_c0_g1_i2,0
TRINITY_DN4761_c0_g1_i3,0
TRINITY_DN4761_c1_g1_i1,0
TRINITY_DN4762_c0_g1_i1,0
TRINITY_DN4763_c0_g1_i1,NA
TRINITY_DN4763_c0_g2_i1,0
TRINITY_DN4764_c0_g1_i2,0
TRINITY_DN4765_c0_g1_i1,0
TRINITY_DN4765_c0_g1_i10,NA
TRINITY_DN4765_c0_g1_i11,NA
TRINITY_DN4765_c0_g1_i15,NA
TRINITY_DN4765_c0_g1_i16,NA
TRINITY_DN4765_c0_g1_i18,NA
TRINITY_DN4765_c0_g1_i21,0
TRINITY_DN4765_c0_g1_i23,NA
TRINITY_DN4765_c15_g1_i1,NA
TRINITY_DN4766_c0_g1_i1,1
TRINITY_DN4767_c0_g1_i1,0
TRINITY_DN4768_c0_g1_i1,NA
TRINITY_DN4768_c0_g1_i2,NA
TRINITY_DN4768_c0_g1_i3,NA
TRINITY_DN4769_c0_g1_i1,0
TRINITY_DN477_c0_g1_i13,NA
TRINITY_DN477_c0_g1_i14,0
TRINITY_DN4770_c0_g1_i10,0
TRINITY_DN4770_c0_g1_i11,0
TRINITY_DN4770_c0_g1_i12,0
TRINITY_DN4770_c0_g1_i14,0
TRINITY_DN4770_c0_g1_i19,NA
TRINITY_DN4770_c0_g1_i22,0
TRINITY_DN4770_c0_g1_i23,0
TRINITY_DN4770_c0_g1_i6,0
TRINITY_DN4770_c0_g1_i7,0
TRINITY_DN4770_c1_g1_i1,0
TRINITY_DN4770_c3_g1_i1,NA
TRINITY_DN4771_c0_g1_i2,NA
TRINITY_DN4771_c0_g1_i3,NA
TRINITY_DN4771_c0_g1_i4,NA
TRINITY_DN4771_c0_g1_i6,0
TRINITY_DN4771_c0_g1_i7,NA
TRINITY_DN4772_c0_g1_i1,NA
TRINITY_DN4772_c0_g1_i2,NA
TRINITY_DN4773_c0_g1_i4,0
TRINITY_DN4774_c0_g1_i1,0
TRINITY_DN4775_c0_g1_i1,0
TRINITY_DN4776_c0_g1_i1,NA
TRINITY_DN4776_c0_g2_i1,NA
TRINITY_DN4777_c0_g1_i2,0
TRINITY_DN4777_c1_g1_i1,0
TRINITY_DN4777_c1_g1_i2,NA
TRINITY_DN4778_c0_g1_i1,0
TRINITY_DN4779_c0_g1_i1,NA
TRINITY_DN4779_c0_g1_i2,0
TRINITY_DN478_c0_g1_i1,0
TRINITY_DN478_c0_g1_i11,0
TRINITY_DN478_c0_g1_i12,0
TRINITY_DN478_c0_g1_i2,0
TRINITY_DN478_c0_g1_i3,0
TRINITY_DN478_c0_g1_i5,0
TRINITY_DN478_c0_g1_i6,0
TRINITY_DN478_c0_g1_i8,0
TRINITY_DN478_c0_g1_i9,0
TRINITY_DN4780_c0_g1_i1,NA
TRINITY_DN4780_c0_g1_i2,NA
TRINITY_DN4780_c0_g1_i3,NA
TRINITY_DN4780_c0_g1_i4,NA
TRINITY_DN4780_c0_g1_i5,NA
TRINITY_DN4780_c0_g1_i7,NA
TRINITY_DN4780_c0_g1_i8,NA
TRINITY_DN4780_c0_g1_i9,NA
TRINITY_DN4780_c0_g2_i1,0
TRINITY_DN4780_c0_g2_i2,0
TRINITY_DN4780_c0_g3_i1,0
TRINITY_DN4780_c0_g3_i2,0
TRINITY_DN4782_c0_g1_i1,0
TRINITY_DN4782_c0_g1_i2,0
TRINITY_DN4782_c0_g1_i4,0
TRINITY_DN4782_c0_g2_i1,0
TRINITY_DN4782_c0_g2_i2,NA
TRINITY_DN4783_c0_g1_i1,NA
TRINITY_DN4783_c0_g1_i2,NA
TRINITY_DN4784_c0_g1_i1,0
TRINITY_DN4785_c0_g1_i1,0
TRINITY_DN4786_c0_g1_i1,NA
TRINITY_DN4787_c0_g1_i1,0
TRINITY_DN4788_c0_g1_i1,0
TRINITY_DN4789_c0_g1_i1,0
TRINITY_DN479_c0_g1_i1,0
TRINITY_DN479_c0_g1_i4,0
TRINITY_DN479_c0_g1_i5,0
TRINITY_DN479_c0_g1_i6,NA
TRINITY_DN4790_c0_g1_i2,0
TRINITY_DN4790_c0_g1_i3,NA
TRINITY_DN4791_c0_g1_i1,NA
TRINITY_DN4791_c0_g1_i2,NA
TRINITY_DN4791_c0_g1_i3,0
TRINITY_DN4792_c0_g1_i1,0
TRINITY_DN4792_c0_g1_i2,1
